New Run at  07/13/2017 15:50:15
, Time, RandomReward; Uniform_LinUCBReward; 
data,1304596476460,36;10574;330
data,1304596476392,36;245;331
data,1304596477940,36;9370;331
data,1304596479796,36;168;332
data,1304596479763,36;3127;333
data,1304596479672,36;3275;334
data,1304596479846,36;7002;334
data,1304596479863,36;9048;334
data,1304596479946,36;10602;334
data,1304596481296,36;9653;335
data,1304596481812,36;3466;335
data,1304596481163,36;2855;336
data,1304596481279,36;7430;337
data,1304596481793,36;2111;338
data,1304596481845,36;7430;339
data,1304596481862,36;168;340
data,1304596481096,36;5192;340
data,1304596481829,36;757;340
data,1304596481881,36;9653;341
data,1304596481196,36;6702;342
data,1304684820052,36;8435;343
data,1304684823336,36;516;344
data,1304684825033,36;516;345
data,1304684832136,36;8435;346
data,1304684832130,36;516;347
data,1304684835572,36;10665;347
data,1304684836426,36;8435;348
data,1304684840730,36;516;349
data,1304684842638,36;8435;350
data,1214863200000,36;6146;350
data,1214863200000,36;7503;350
data,1214863200000,36;6811;350
data,1214863200000,36;5358;350
data,1214863200000,36;10699;350
data,1214863200000,36;10703;350
data,1214863200000,36;10238;350
data,1214863200000,36;9653;350
data,1214863200000,36;10720;350
data,1214863200000,36;323;351
data,1214863200000,36;8413;351
data,1214863200000,36;10699;351
data,1214863200000,36;10483;351
data,1214863200000,36;5466;351
data,1214863200000,36;989;351
data,1214863200000,36;9852;351
data,1214863200000,36;4629;351
data,1214863200000,37;6551;351
data,1214863200000,37;10752;351
data,1214863200000,37;10756;351
data,1214863200000,37;8815;351
data,1214863200000,37;5192;351
data,1214863200000,38;4603;351
data,1214863200000,38;10768;351
data,1214863200000,38;8091;351
data,1214863200000,38;10778;351
data,1214863200000,38;10650;351
data,1214863200000,38;6537;352
data,1214863200000,38;2924;352
data,1214863200000,38;9730;352
data,1214863200000,38;6987;352
data,1214863200000,38;2423;352
data,1214863200000,38;3860;352
data,1214863200000,38;6922;352
data,1214863200000,38;4645;352
data,1214863200000,38;10799;352
data,1214863200000,39;10804;352
data,1214863200000,39;10810;352
data,1214863200000,39;582;352
data,1214863200000,39;5213;352
data,1214863200000,39;10815;352
data,1214863200000,39;3095;352
data,1214863200000,39;10295;352
data,1214863200000,39;10828;352
data,1214863200000,39;4532;352
data,1214863200000,39;2347;352
data,1214863200000,39;10656;352
data,1214863200000,39;10561;352
data,1214863200000,39;1058;352
data,1214863200000,39;5047;353
data,1214863200000,39;4319;353
data,1214863200000,39;10846;353
data,1214863200000,39;10851;353
data,1214863200000,39;10856;353
data,1149112800000,39;2707;353
data,1149112800000,39;8502;353
data,1149112800000,39;3015;353
data,1149112800000,39;3872;353
data,1149112800000,39;6353;353
data,1180648800000,39;938;353
data,1180648800000,39;9443;353
data,1209592800000,39;6854;353
data,1209592800000,39;4419;353
data,1209592800000,39;10287;353
data,1209592800000,39;5540;353
data,1209592800000,39;10390;354
data,1209592800000,39;6301;355
data,1209592800000,39;1572;355
data,1209592800000,39;5187;356
data,1209592800000,39;10281;356
data,1209592800000,39;4094;356
data,1209592800000,39;6644;356
data,1209592800000,39;3033;356
data,1209592800000,39;3554;356
data,1209592800000,40;9284;356
data,1209592800000,40;8091;356
data,1209592800000,40;7902;357
data,1209592800000,40;4831;357
data,1209592800000,40;9603;357
data,1209592800000,40;2241;357
data,1209592800000,40;6817;357
data,1209592800000,40;6021;358
data,1209592800000,40;2707;358
data,1209592800000,40;10961;358
data,1209592800000,40;8908;358
data,1209592800000,40;6920;358
data,1209592800000,40;3093;358
data,1209592800000,40;6636;358
data,1209592800000,40;5101;358
data,1209592800000,40;2634;358
data,1209592800000,40;7593;359
data,1209592800000,40;10983;359
data,1209592800000,40;4734;359
data,1209592800000,40;10804;359
data,1209592800000,40;1914;359
data,1209592800000,40;11000;359
data,1209592800000,40;9837;359
data,1209592800000,40;9937;360
data,1209592800000,40;9905;360
data,1209592800000,40;11011;360
data,1212271200000,40;7624;361
data,1212271200000,40;7854;362
data,1212271200000,40;5991;362
data,1212271200000,40;2951;362
data,1212271200000,40;7854;363
data,1212271200000,41;757;363
data,1212271200000,41;2533;363
data,1212271200000,41;3144;364
data,1212271200000,41;90;364
data,1212271200000,41;7854;365
data,1214863200000,41;6814;365
data,1217541600000,41;6504;365
data,1220220000000,41;7252;365
data,1220220000000,41;4947;366
data,1228086000000,41;10361;366
data,1228086000000,41;7854;367
data,1228086000000,41;1051;367
data,1228086000000,41;4815;367
data,1228086000000,41;1020;367
data,1228086000000,41;11058;367
data,1228086000000,41;1709;367
data,1251756000000,41;2927;367
data,1251756000000,41;802;367
data,1251756000000,41;7854;368
data,1251756000000,41;11071;368
data,1251756000000,41;9485;368
data,1259622000000,41;9944;368
data,1259622000000,41;2323;368
data,1259622000000,41;825;368
data,1259622000000,41;5404;368
data,1259622000000,41;8540;368
data,1259622000000,41;6470;368
data,1259622000000,41;7854;369
data,1259622000000,41;4668;369
data,1259622000000,41;11109;369
data,1277935200000,41;5770;369
data,1277935200000,41;6647;369
data,1209592800000,41;8794;369
data,1209592800000,41;1139;369
data,1209592800000,41;10703;370
data,1209592800000,41;5795;370
data,1209592800000,41;7257;370
data,1209592800000,41;10919;371
data,1209592800000,42;63;371
data,1212271200000,42;8191;372
data,1212271200000,42;8567;372
data,1212271200000,42;10055;373
data,1212271200000,42;3537;373
data,1212271200000,42;9799;373
data,1212271200000,42;10856;373
data,1212271200000,42;2267;373
data,1212271200000,42;3149;373
data,1212271200000,42;10709;373
data,1212271200000,42;3868;373
data,1214863200000,42;2147;373
data,1214863200000,42;8110;373
data,1214863200000,42;7854;374
data,1214863200000,42;4041;374
data,1214863200000,42;5192;374
data,1214863200000,42;1020;374
data,1214863200000,42;757;374
data,1214863200000,42;1197;375
data,1214863200000,42;2349;375
data,1214863200000,42;1744;375
data,1214863200000,42;3144;376
data,1214863200000,42;11175;377
data,1214863200000,42;8413;377
data,1214863200000,42;478;378
data,1214863200000,42;1474;379
data,1214863200000,42;8274;379
data,1214863200000,42;4915;379
data,1214863200000,42;11128;379
data,1214863200000,42;1305;380
data,1214863200000,42;6480;380
data,1214863200000,42;801;381
data,1214863200000,42;3100;381
data,1214863200000,42;1088;381
data,1214863200000,42;10899;382
data,1214863200000,42;12;383
data,1214863200000,42;10890;383
data,1214863200000,42;6021;384
data,1214863200000,42;10055;385
data,1214863200000,42;4258;386
data,1214863200000,42;1007;387
data,1214863200000,42;3792;387
data,1214863200000,42;2216;387
data,1214863200000,42;9180;387
data,1214863200000,42;4832;388
data,1214863200000,42;4327;388
data,1214863200000,42;11232;388
data,1214863200000,42;4947;389
data,1214863200000,42;2537;389
data,1214863200000,42;4551;389
data,1214863200000,42;8281;389
data,1214863200000,42;6315;389
data,1214863200000,42;4454;390
data,1214863200000,42;10913;391
data,1214863200000,42;323;392
data,1214863200000,42;5374;393
data,1214863200000,42;10799;393
data,1214863200000,42;84;394
data,1214863200000,42;6568;394
data,1214863200000,42;8524;395
data,1214863200000,42;1639;395
data,1214863200000,42;4371;396
data,1214863200000,42;1018;397
data,1214863200000,42;649;398
data,1214863200000,42;11280;399
data,1214863200000,42;6537;400
data,1214863200000,42;5991;401
data,1214863200000,42;8648;401
data,1214863200000,42;4839;401
data,1214863200000,42;11058;401
data,1214863200000,42;3093;401
data,1214863200000,42;5441;401
data,1214863200000,42;2349;401
data,1214863200000,42;10993;402
data,1214863200000,42;6119;403
data,1214863200000,42;10703;404
data,1214863200000,42;6943;404
data,1214863200000,42;1984;404
data,1214863200000,42;516;405
data,1214863200000,42;245;406
data,1214863200000,42;245;407
data,1214863200000,42;641;408
data,1214863200000,42;9000;408
data,1214863200000,42;1065;408
data,1214863200000,42;11333;409
data,1214863200000,42;3867;409
data,1214863200000,42;6790;410
data,1214863200000,42;2927;410
data,1214863200000,42;7593;411
data,1214863200000,43;417;412
data,1214863200000,43;11109;412
data,1214863200000,43;5409;412
data,1214863200000,43;6724;412
data,1214863200000,43;6850;412
data,1214863200000,43;8512;413
data,1214863200000,43;10642;413
data,1214863200000,43;5895;413
data,1214863200000,43;6659;414
data,1214863200000,43;5404;415
data,1214863200000,43;773;416
data,1214863200000,43;7892;416
data,1214863200000,43;1477;416
data,1214863200000,43;10703;417
data,1214863200000,43;6887;417
data,1214863200000,43;4919;418
data,1214863200000,44;7197;419
data,1214863200000,44;8567;419
data,1214863200000,44;8594;419
data,1214863200000,45;4461;419
data,1214863200000,45;11390;420
data,1214863200000,46;10602;420
data,1214863200000,46;7390;420
data,1214863200000,46;7014;421
data,1214863200000,46;6790;422
data,1214863200000,46;2056;422
data,1214863200000,46;7406;422
data,1214863200000,46;8838;422
data,1214863200000,46;10890;422
data,1214863200000,46;10653;422
data,1214863200000,46;10035;423
data,1214863200000,46;1898;423
data,1214863200000,46;5101;423
data,1214863200000,46;11425;424
data,1214863200000,46;5404;425
data,1214863200000,46;11430;425
data,1214863200000,46;5408;425
data,1214863200000,46;53;425
data,1214863200000,46;4176;425
data,1214863200000,46;6340;425
data,1214863200000,46;9030;425
data,1214863200000,46;5859;425
data,1217541600000,46;11444;425
data,1217541600000,46;6480;425
data,1217541600000,46;11447;425
data,1217541600000,46;2818;425
data,1217541600000,46;516;426
data,1217541600000,46;5490;426
data,1217541600000,46;5429;427
data,1217541600000,46;1391;427
data,1217541600000,46;9141;427
data,1217541600000,46;1031;427
data,1217541600000,46;8362;428
data,1217541600000,46;5735;429
data,1217541600000,47;10374;429
data,1217541600000,47;5654;430
data,1217541600000,47;272;430
data,1217541600000,47;3691;431
data,1217541600000,47;10413;431
data,1217541600000,47;11480;431
data,1217541600000,47;4624;431
data,1217541600000,47;6462;432
data,1217541600000,47;7371;432
data,1217541600000,47;11071;433
data,1217541600000,47;4497;433
data,1217541600000,47;11490;434
data,1217541600000,47;9443;435
data,1217541600000,47;4069;435
data,1220220000000,47;2216;435
data,1220220000000,47;9842;435
data,1220220000000,47;5213;435
data,1220220000000,47;7383;435
data,1220220000000,47;6412;436
data,1220220000000,47;7397;436
data,1220220000000,47;11510;437
data,1220220000000,47;2318;438
data,1220220000000,47;4597;438
data,1220220000000,47;7200;438
data,1220220000000,47;6480;438
data,1220220000000,47;11518;439
data,1220220000000,47;3913;439
data,1220220000000,47;4532;439
data,1220220000000,47;7328;440
data,1220220000000,47;478;441
data,1220220000000,47;4324;441
data,1222812000000,47;11005;442
data,1222812000000,47;11535;443
data,1222812000000,47;2350;443
data,1222812000000,47;3874;444
data,1222812000000,47;8457;444
data,1222812000000,47;9397;445
data,1222812000000,47;2801;445
data,1222812000000,47;11109;445
data,1222812000000,47;11558;445
data,1222812000000,47;10390;446
data,1222812000000,47;9653;446
data,1222812000000,47;6213;447
data,1222812000000,47;3913;447
data,1222812000000,47;3100;447
data,1222812000000,47;4947;448
data,1222812000000,47;9937;449
data,1222812000000,47;96;449
data,1222812000000,47;348;449
data,1222812000000,47;1205;449
data,1222812000000,47;9683;450
data,1222812000000,47;11580;451
data,1222812000000,47;9558;451
data,1222812000000,47;5839;451
data,1222812000000,47;1960;451
data,1222812000000,47;1870;451
data,1222812000000,47;8191;452
data,1222812000000,47;4455;453
data,1222812000000,47;3235;453
data,1222812000000,47;7264;453
data,1222812000000,47;12;454
data,1222812000000,47;5005;454
data,1222812000000,47;3872;455
data,1222812000000,47;6480;455
data,1222812000000,47;2624;455
data,1225494000000,47;10725;456
data,1225494000000,47;11253;456
data,1225494000000,47;5735;457
data,1225494000000,47;6922;457
data,1225494000000,47;8866;458
data,1225494000000,47;721;458
data,1225494000000,47;7754;458
data,1225494000000,47;7851;458
data,1225494000000,47;5427;459
data,1225494000000,47;5213;459
data,1225494000000,47;3044;459
data,1225494000000,47;10035;460
data,1225494000000,47;4425;460
data,1225494000000,47;2101;460
data,1225494000000,48;7676;460
data,1225494000000,48;7975;460
data,1225494000000,49;11333;461
data,1225494000000,49;11631;461
data,1225494000000,49;11634;461
data,1225494000000,49;8954;461
data,1225494000000,49;2120;461
data,1225494000000,50;11638;461
data,1225494000000,50;5897;461
data,1225494000000,50;5470;462
data,1228086000000,50;4045;462
data,1228086000000,50;1281;462
data,1228086000000,50;3697;462
data,1228086000000,50;406;462
data,1228086000000,50;11390;463
data,1228086000000,51;6960;463
data,1228086000000,51;7378;463
data,1228086000000,51;1197;464
data,1228086000000,51;1912;464
data,1228086000000,51;3691;465
data,1228086000000,51;3466;465
data,1228086000000,51;3954;465
data,1228086000000,51;888;465
data,1228086000000,51;938;465
data,1228086000000,51;5429;466
data,1228086000000,51;8178;466
data,1228086000000,51;987;467
data,1228086000000,51;10919;468
data,1228086000000,51;8010;468
data,1228086000000,51;8534;468
data,1228086000000,51;918;468
data,1230764400000,51;1843;468
data,1230764400000,52;1476;468
data,1230764400000,52;8355;468
data,1230764400000,52;7902;469
data,1230764400000,52;5781;469
data,1230764400000,52;94;470
data,1230764400000,52;10665;470
data,1230764400000,52;245;471
data,1230764400000,52;7716;471
data,1230764400000,52;4258;472
data,1230764400000,52;7733;472
data,1230764400000,52;5192;472
data,1230764400000,52;516;473
data,1230764400000,52;11693;473
data,1230764400000,52;8327;473
data,1230764400000,52;6920;473
data,1230764400000,52;11333;474
data,1230764400000,53;11698;474
data,1230764400000,53;4215;474
data,1230764400000,53;3442;474
data,1230764400000,53;10484;474
data,1230764400000,53;4676;474
data,1230764400000,53;151;474
data,1233442800000,53;10273;475
data,1233442800000,53;9048;475
data,1233442800000,53;10287;475
data,1233442800000,53;8435;476
data,1233442800000,53;10145;476
data,1233442800000,53;6396;477
data,1233442800000,53;8626;478
data,1233442800000,53;9048;478
data,1233442800000,53;2144;478
data,1233442800000,53;4543;478
data,1235862000000,53;1396;478
data,1235862000000,53;1031;478
data,1235862000000,53;1813;478
data,1235862000000,53;1912;478
data,1235862000000,53;9082;478
data,1235862000000,53;6574;478
data,1235862000000,53;11114;478
data,1235862000000,53;8362;479
data,1235862000000,53;9157;479
data,1235862000000,53;7854;480
data,1235862000000,53;6071;480
data,1235862000000,53;5427;481
data,1235862000000,53;6999;481
data,1235862000000,53;8530;481
data,1235862000000,53;5047;481
data,1235862000000,53;10827;481
data,1235862000000,53;11390;482
data,1235862000000,53;89;482
data,1235862000000,53;3566;482
data,1235862000000,53;6907;482
data,1235862000000,53;6303;482
data,1235862000000,53;7043;482
data,1238536800000,53;6213;483
data,1238536800000,53;8457;483
data,1238536800000,53;11767;483
data,1238536800000,53;1197;484
data,1238536800000,53;6702;484
data,1238536800000,53;9500;484
data,1238536800000,53;11776;484
data,1238536800000,53;11492;484
data,1238536800000,53;10913;485
data,1238536800000,53;2153;485
data,1241128800000,53;6112;486
data,1241128800000,53;2835;486
data,1241128800000,53;11126;487
data,1241128800000,53;3702;487
data,1241128800000,53;6158;488
data,1241128800000,53;11791;488
data,1243807200000,53;9622;488
data,1243807200000,54;8978;488
data,1243807200000,54;2681;489
data,1243807200000,54;7239;490
data,1243807200000,54;3037;490
data,1243807200000,55;4168;491
data,1243807200000,55;9407;491
data,1243807200000,56;9706;491
data,1243807200000,56;5391;491
data,1243807200000,56;5221;491
data,1243807200000,56;7784;491
data,1243807200000,56;2243;491
data,1243807200000,56;11810;491
data,1246399200000,56;5338;491
data,1246399200000,56;6213;492
data,1246399200000,56;9837;492
data,1246399200000,56;5488;493
data,1246399200000,56;10919;494
data,1246399200000,56;6008;494
data,1246399200000,56;6922;494
data,1249077600000,56;7563;494
data,1251756000000,56;7768;495
data,1251756000000,56;7948;496
data,1254348000000,56;6537;497
data,1254348000000,56;6537;498
data,1254348000000,56;3702;498
data,1254348000000,56;1898;498
data,1254348000000,56;6277;499
data,1254348000000,56;11831;499
data,1254348000000,56;11433;500
data,1254348000000,56;11390;501
data,1254348000000,56;3913;501
data,1254348000000,56;788;502
data,1254348000000,57;11746;502
data,1254348000000,57;1197;503
data,1254348000000,57;5404;504
data,1254348000000,57;1213;504
data,1254348000000,57;10770;505
data,1254348000000,57;3276;505
data,1257030000000,57;10799;505
