New Run at  07/24/2017 14:48:22
, Time, RandomReward; UniformAdTSReward; 
data,1241128800000,2619;4602;15528
data,1241128800000,2619;9957;15528
data,1241128800000,2619;8575;15528
data,1241128800000,2619;8511;15528
data,1241128800000,2619;7424;15528
data,1241128800000,2619;9544;15528
data,1241128800000,2619;2848;15528
data,1241128800000,2619;170;15528
data,1241128800000,2619;3047;15528
data,1241128800000,2619;4175;15528
data,1241128800000,2619;6848;15529
data,1241128800000,2619;671;15529
data,1241128800000,2619;10094;15529
data,1241128800000,2619;8538;15529
data,1241128800000,2619;920;15529
data,1241128800000,2619;11134;15529
data,1241128800000,2619;12204;15529
data,1241128800000,2619;3461;15529
data,1241128800000,2619;9849;15529
data,1241128800000,2619;4800;15529
data,1241128800000,2619;9162;15529
data,1241128800000,2619;816;15529
data,1241128800000,2619;9115;15529
data,1241128800000,2619;10635;15529
data,1241128800000,2619;10406;15529
data,1241128800000,2619;1495;15530
data,1241128800000,2619;210;15530
data,1241128800000,2619;7381;15531
data,1241128800000,2619;4750;15531
data,1241128800000,2619;10543;15532
data,1241128800000,2619;1583;15532
data,1241128800000,2619;9298;15532
data,1241128800000,2619;6090;15532
data,1241128800000,2620;2505;15533
data,1241128800000,2620;12208;15533
data,1241128800000,2620;3991;15533
data,1241128800000,2620;671;15533
data,1241128800000,2620;12409;15533
data,1241128800000,2620;10214;15533
data,1241128800000,2620;12387;15533
data,1241128800000,2620;4887;15533
data,1241128800000,2620;1466;15533
data,1241128800000,2620;4788;15534
data,1241128800000,2620;6992;15534
data,1241128800000,2620;6426;15535
data,1241128800000,2620;9346;15535
data,1241128800000,2620;4282;15535
data,1241128800000,2620;8858;15535
data,1241128800000,2620;5666;15535
data,1241128800000,2620;6518;15535
data,1241128800000,2620;9236;15535
data,1241128800000,2620;7643;15535
data,1241128800000,2620;11407;15535
data,1241128800000,2620;4746;15535
data,1241128800000,2620;10606;15535
data,1241128800000,2620;6921;15535
data,1241128800000,2620;5129;15535
data,1241128800000,2620;4727;15535
data,1241128800000,2620;9594;15535
data,1241128800000,2620;5086;15536
data,1241128800000,2620;6842;15536
data,1241128800000,2620;6770;15536
data,1241128800000,2620;4443;15536
data,1241128800000,2620;8781;15536
data,1241128800000,2620;4428;15537
data,1241128800000,2620;5059;15538
data,1241128800000,2620;4727;15538
data,1241128800000,2620;5125;15539
data,1241128800000,2620;2268;15539
data,1241128800000,2620;3722;15540
data,1241128800000,2620;7060;15541
data,1241128800000,2620;1505;15541
data,1241128800000,2620;3888;15541
data,1241128800000,2620;3184;15541
data,1241128800000,2620;1083;15541
data,1241128800000,2620;9032;15541
data,1241128800000,2620;7911;15541
data,1241128800000,2620;9705;15541
data,1241128800000,2620;4519;15541
data,1241128800000,2620;2252;15541
data,1241128800000,2620;12264;15541
data,1241128800000,2620;11839;15542
data,1241128800000,2620;8076;15543
data,1241128800000,2620;8860;15543
data,1243807200000,2620;7951;15543
data,1243807200000,2620;2840;15543
data,1243807200000,2620;2862;15543
data,1243807200000,2620;8473;15543
data,1243807200000,2620;11494;15543
data,1243807200000,2620;208;15544
data,1243807200000,2620;8857;15545
data,1257030000000,2620;10823;15545
data,1257030000000,2620;2708;15545
data,1257030000000,2620;11969;15545
data,1257030000000,2620;6492;15545
data,1257030000000,2620;6767;15545
data,1257030000000,2620;8957;15546
data,1259622000000,2620;10608;15546
data,1270072800000,2620;3370;15546
data,1270072800000,2620;8655;15546
data,1270072800000,2620;5552;15546
data,1270072800000,2620;10999;15546
data,1270072800000,2620;7305;15546
data,1270072800000,2620;7965;15546
data,1270072800000,2620;473;15546
data,1270072800000,2620;1347;15546
data,1270072800000,2620;1573;15546
data,1270072800000,2620;4390;15546
data,1270072800000,2620;1031;15546
data,1270072800000,2620;283;15546
data,1270072800000,2620;12270;15546
data,1270072800000,2620;6882;15546
data,1270072800000,2620;729;15546
data,1270072800000,2620;6880;15546
data,1270072800000,2620;12387;15546
data,1270072800000,2620;2983;15547
data,1159653600000,2620;1485;15548
data,1159653600000,2620;268;15548
data,1164927600000,2620;9398;15548
data,1172703600000,2620;0;15548
data,1172703600000,2620;6431;15548
data,1175378400000,2620;7161;15548
data,1177970400000,2620;3173;15548
data,1214863200000,2620;6951;15548
data,1233442800000,2621;7007;15548
data,1233442800000,2621;12090;15548
data,1235862000000,2621;1781;15548
data,1246399200000,2621;8533;15548
data,1246399200000,2621;9352;15548
data,1246399200000,2621;2975;15548
data,1246399200000,2621;10420;15548
data,1251756000000,2621;10951;15548
data,1293836400000,2621;4434;15549
data,1304932272032,2621;5763;15549
data,1233442800000,2621;11943;15549
data,1233442800000,2621;872;15549
data,1233442800000,2621;4043;15549
data,1233442800000,2621;9625;15549
data,1233442800000,2621;11528;15549
data,1233442800000,2621;2843;15549
data,1233442800000,2621;10486;15549
data,1233442800000,2621;7184;15549
data,1233442800000,2621;2674;15549
data,1233442800000,2621;111;15550
data,1233442800000,2621;4891;15550
data,1233442800000,2621;11830;15551
data,1233442800000,2621;5053;15551
data,1241128800000,2621;957;15551
data,1243807200000,2621;11514;15551
data,1246399200000,2621;6232;15551
data,1249077600000,2621;3992;15551
data,1249077600000,2621;2146;15551
data,1249077600000,2621;2279;15551
data,1267398000000,2621;3352;15551
data,1267398000000,2621;6033;15551
data,1293836400000,2621;1625;15551
data,1293836400000,2621;11113;15551
data,1296514800000,2621;3113;15551
data,1246399200000,2621;2743;15552
data,1246399200000,2621;7315;15552
data,1246399200000,2621;12108;15552
data,1246399200000,2621;11905;15552
data,1246399200000,2621;5125;15553
data,1246399200000,2621;5072;15553
data,1246399200000,2621;11528;15553
data,1246399200000,2621;2567;15553
data,1246399200000,2621;10958;15553
data,1246399200000,2621;3070;15553
data,1246399200000,2621;1587;15554
data,1246399200000,2621;10073;15554
data,1246399200000,2621;242;15554
data,1246399200000,2621;11032;15554
data,1246399200000,2621;1183;15554
data,1246399200000,2621;11065;15554
data,1246399200000,2621;10942;15555
data,1246399200000,2621;11839;15555
data,1246399200000,2621;2821;15556
data,1246399200000,2621;2266;15557
data,1249077600000,2621;5614;15558
data,1249077600000,2621;4969;15558
data,1249077600000,2621;1549;15559
data,1249077600000,2621;8499;15559
data,1249077600000,2622;5098;15559
data,1249077600000,2622;11611;15559
data,1249077600000,2622;3287;15559
data,1249077600000,2622;6616;15559
data,1249077600000,2622;4175;15559
data,1249077600000,2622;1240;15559
data,1249077600000,2622;11828;15559
data,1249077600000,2622;116;15559
data,1249077600000,2622;4976;15559
data,1249077600000,2622;5836;15559
data,1249077600000,2622;186;15559
data,1249077600000,2622;1069;15559
data,1249077600000,2622;7557;15559
data,1249077600000,2622;6253;15559
data,1249077600000,2622;10761;15559
data,1249077600000,2622;11459;15559
data,1249077600000,2622;12057;15559
data,1249077600000,2622;4234;15559
data,1249077600000,2622;12403;15559
data,1249077600000,2622;12260;15559
data,1249077600000,2622;10253;15559
data,1249077600000,2622;2043;15559
data,1251756000000,2622;11105;15559
data,1259622000000,2622;2937;15559
data,1259622000000,2622;3437;15559
data,1259622000000,2622;11521;15560
data,1259622000000,2622;4241;15560
data,1259622000000,2622;4100;15560
data,1259622000000,2622;12264;15560
data,1259622000000,2622;9877;15560
data,1259622000000,2622;1482;15560
data,1259622000000,2622;3423;15560
data,1259622000000,2622;372;15560
data,1259622000000,2622;11192;15561
data,1272664800000,2622;5642;15561
data,1272664800000,2622;3073;15561
data,1272664800000,2622;8850;15561
data,1272664800000,2622;5303;15561
data,1272664800000,2622;981;15561
data,1275343200000,2622;2426;15561
data,1283292000000,2622;3274;15561
data,1283292000000,2622;10454;15561
data,1283292000000,2622;11616;15561
data,1283292000000,2623;4674;15561
data,1288566000000,2623;11643;15561
data,1288566000000,2623;1796;15561
data,1288566000000,2623;11560;15561
data,1288566000000,2623;957;15561
data,1288566000000,2623;5345;15561
data,1288566000000,2623;4800;15562
data,1288566000000,2623;8218;15562
data,1288566000000,2623;5900;15562
data,1288566000000,2623;2323;15562
data,1288566000000,2623;153;15562
data,1288566000000,2623;5169;15562
data,1288566000000,2623;8266;15562
data,1291158000000,2623;10185;15563
data,1291158000000,2623;8276;15563
data,1293836400000,2623;4417;15563
data,1293836400000,2623;4638;15563
data,1293836400000,2623;9719;15563
data,1293836400000,2623;828;15563
data,1293836400000,2623;2988;15563
data,1293836400000,2623;9154;15563
data,1293836400000,2623;9552;15564
data,1296514800000,2623;11815;15564
data,1296514800000,2623;2063;15564
data,1264978800000,2623;4784;15564
data,1264978800000,2623;5129;15564
data,1264978800000,2623;10319;15564
data,1264978800000,2623;2128;15564
data,1264978800000,2623;3650;15564
data,1264978800000,2623;1404;15564
data,1264978800000,2623;5661;15564
data,1264978800000,2623;10253;15564
data,1270072800000,2623;8740;15564
data,1275343200000,2623;9234;15564
data,1277935200000,2623;3112;15564
data,1288566000000,2623;6280;15564
data,1288566000000,2624;1350;15564
data,1214863200000,2624;11452;15564
data,1214863200000,2624;7575;15564
data,1214863200000,2624;7753;15564
data,1214863200000,2624;4407;15564
data,1214863200000,2624;7273;15564
data,1214863200000,2624;10838;15564
data,1251756000000,2624;11334;15564
data,1251756000000,2625;8869;15564
data,1251756000000,2625;954;15564
data,1251756000000,2625;4191;15564
data,1251756000000,2625;703;15564
data,1251756000000,2625;11362;15564
data,1251756000000,2625;2962;15564
data,1251756000000,2625;5029;15564
data,1162335600000,2625;5314;15564
data,1162335600000,2625;9267;15564
data,1162335600000,2625;3668;15564
data,1162335600000,2625;8740;15564
data,1162335600000,2625;90;15564
data,1162335600000,2625;6171;15564
data,1162335600000,2625;10486;15564
data,1162335600000,2625;6877;15564
data,1162335600000,2625;11936;15564
data,1162335600000,2625;9896;15564
data,1162335600000,2625;4835;15564
data,1162335600000,2625;7913;15564
data,1162335600000,2625;11648;15564
data,1162335600000,2625;10942;15564
data,1162335600000,2625;9717;15564
data,1162335600000,2625;7208;15564
data,1162335600000,2625;10045;15564
data,1162335600000,2625;8304;15564
data,1164927600000,2625;7389;15564
data,1164927600000,2625;10225;15564
data,1164927600000,2625;5658;15564
data,1164927600000,2625;6074;15564
data,1164927600000,2625;12178;15564
data,1164927600000,2625;7967;15564
data,1164927600000,2625;10197;15564
data,1164927600000,2625;8672;15564
data,1164927600000,2626;7405;15564
data,1164927600000,2626;9416;15564
data,1164927600000,2626;5506;15564
data,1164927600000,2626;11036;15564
data,1164927600000,2626;6230;15564
data,1164927600000,2626;7504;15564
data,1164927600000,2626;5804;15564
data,1164927600000,2626;2793;15564
data,1164927600000,2626;11385;15564
data,1164927600000,2626;10661;15564
data,1164927600000,2626;5504;15564
data,1164927600000,2626;5256;15564
data,1164927600000,2626;5064;15564
data,1164927600000,2626;3037;15564
data,1164927600000,2626;6998;15564
data,1164927600000,2626;1790;15564
data,1164927600000,2626;3749;15564
data,1164927600000,2626;10389;15564
data,1164927600000,2626;7722;15564
data,1164927600000,2626;3494;15564
data,1164927600000,2626;11785;15564
data,1164927600000,2626;251;15564
data,1164927600000,2626;10508;15564
data,1164927600000,2626;7293;15564
data,1164927600000,2626;5629;15564
data,1164927600000,2626;6660;15564
data,1164927600000,2626;4427;15564
data,1164927600000,2626;4081;15564
data,1164927600000,2626;542;15564
data,1164927600000,2626;1845;15564
data,1164927600000,2626;2858;15564
data,1164927600000,2626;5875;15564
data,1164927600000,2626;10907;15564
data,1164927600000,2626;10269;15564
data,1164927600000,2626;10789;15564
data,1164927600000,2626;12002;15564
data,1164927600000,2626;8544;15564
data,1164927600000,2626;9161;15564
data,1164927600000,2626;4987;15564
data,1164927600000,2626;9485;15565
data,1164927600000,2626;619;15565
data,1164927600000,2626;4114;15565
data,1164927600000,2626;9550;15565
data,1164927600000,2626;11158;15565
data,1164927600000,2626;5027;15565
data,1164927600000,2626;5726;15565
data,1164927600000,2626;1398;15565
data,1164927600000,2626;5210;15565
data,1164927600000,2626;7329;15565
data,1164927600000,2626;127;15565
data,1164927600000,2626;6705;15565
data,1164927600000,2626;7230;15565
data,1164927600000,2626;11667;15565
data,1167606000000,2626;1751;15565
data,1170284400000,2626;2768;15565
data,1177970400000,2626;7942;15565
data,1177970400000,2626;8454;15565
data,1177970400000,2626;480;15565
data,1177970400000,2626;12075;15565
data,1177970400000,2626;6275;15565
data,1177970400000,2626;3759;15565
data,1177970400000,2626;8745;15565
data,1177970400000,2627;6842;15565
data,1177970400000,2627;6429;15565
data,1177970400000,2627;7594;15565
data,1177970400000,2627;12486;15565
data,1177970400000,2627;10287;15566
data,1177970400000,2627;8667;15566
data,1177970400000,2627;11643;15566
data,1177970400000,2627;9725;15566
data,1177970400000,2627;6442;15567
data,1177970400000,2627;7509;15567
data,1177970400000,2627;5860;15567
data,1177970400000,2627;10878;15567
data,1177970400000,2627;11228;15567
data,1177970400000,2627;12189;15567
data,1177970400000,2627;11102;15567
data,1177970400000,2627;3559;15567
data,1177970400000,2627;7814;15567
data,1177970400000,2627;1341;15568
data,1177970400000,2627;12236;15569
data,1177970400000,2627;3152;15569
data,1177970400000,2627;517;15569
data,1177970400000,2627;7367;15569
data,1177970400000,2627;5811;15569
data,1177970400000,2627;11357;15569
data,1177970400000,2627;869;15569
data,1177970400000,2627;3254;15569
data,1177970400000,2627;6018;15569
data,1177970400000,2627;9676;15570
data,1177970400000,2627;9544;15570
data,1177970400000,2627;1709;15570
data,1177970400000,2627;3522;15570
data,1180648800000,2627;9656;15570
data,1180648800000,2627;9899;15571
data,1183240800000,2627;7405;15571
data,1185919200000,2628;10287;15572
data,1185919200000,2628;1079;15573
data,1185919200000,2628;12337;15574
data,1185919200000,2628;9138;15575
data,1185919200000,2628;11174;15576
data,1185919200000,2628;12362;15577
data,1185919200000,2629;10939;15578
data,1185919200000,2629;8494;15579
data,1185919200000,2629;3592;15580
data,1185919200000,2629;6809;15581
data,1185919200000,2629;3689;15582
data,1185919200000,2629;11976;15583
data,1185919200000,2629;7812;15584
data,1185919200000,2629;6442;15585
data,1185919200000,2629;7199;15586
data,1185919200000,2629;6465;15587
data,1185919200000,2629;5274;15588
data,1185919200000,2629;12236;15589
data,1185919200000,2629;9734;15590
data,1185919200000,2629;2086;15591
data,1185919200000,2629;10582;15592
data,1185919200000,2629;12467;15593
data,1185919200000,2629;3203;15594
data,1230764400000,2629;1897;15594
data,1243807200000,2629;4150;15594
data,1249077600000,2629;1090;15594
data,1262300400000,2629;10668;15595
data,1270072800000,2629;301;15595
data,1233442800000,2629;6730;15595
data,1233442800000,2630;10590;15595
data,1233442800000,2630;3074;15595
data,1233442800000,2631;7364;15595
data,1233442800000,2631;6198;15595
data,1233442800000,2631;9232;15595
data,1233442800000,2631;10565;15596
data,1233442800000,2631;3053;15596
data,1233442800000,2631;12034;15596
data,1233442800000,2631;9776;15596
data,1233442800000,2631;8385;15596
data,1233442800000,2631;9818;15596
data,1233442800000,2632;10103;15596
data,1233442800000,2632;348;15596
data,1238536800000,2632;1121;15596
data,1241128800000,2632;10574;15596
data,1254348000000,2632;8849;15596
data,1257030000000,2632;2471;15596
data,1285884000000,2632;5706;15596
data,1285884000000,2632;11094;15596
data,1298934000000,2632;5324;15596
data,1212271200000,2632;5645;15596
data,1217541600000,2632;7194;15596
data,1217541600000,2632;10468;15596
data,1217541600000,2632;3856;15596
data,1222812000000,2632;1312;15596
data,1222812000000,2632;10094;15596
data,1272664800000,2632;2048;15596
data,1280613600000,2632;8799;15596
data,1283292000000,2632;6465;15596
data,1283292000000,2632;7850;15596
data,1283292000000,2632;5117;15596
data,1285884000000,2632;5274;15596
data,1285884000000,2632;9147;15596
data,1267398000000,2633;12039;15596
data,1267398000000,2634;7757;15596
data,1267398000000,2634;3481;15596
data,1267398000000,2634;5727;15596
data,1267398000000,2634;7844;15596
data,1267398000000,2635;5559;15596
data,1267398000000,2635;3549;15596
data,1267398000000,2635;10402;15597
data,1267398000000,2635;3261;15597
data,1267398000000,2636;9659;15597
data,1267398000000,2636;207;15597
data,1267398000000,2636;8855;15597
data,1270072800000,2636;5577;15597
data,1270072800000,2636;1789;15597
data,1270072800000,2636;1845;15597
data,1270072800000,2636;2583;15597
data,1270072800000,2636;11184;15597
data,1270072800000,2636;1822;15597
data,1270072800000,2636;10402;15598
data,1272664800000,2637;58;15598
data,1272664800000,2637;7408;15598
data,1275343200000,2637;2036;15598
data,1293836400000,2637;7667;15598
data,1293836400000,2637;12406;15598
data,1164927600000,2637;2173;15598
data,1164927600000,2637;9588;15598
data,1164927600000,2637;11236;15598
data,1167606000000,2638;9232;15598
data,1167606000000,2638;10199;15598
data,1167606000000,2638;10287;15598
data,1167606000000,2638;12220;15598
data,1170284400000,2638;12436;15598
data,1172703600000,2638;7665;15598
data,1172703600000,2638;5527;15598
data,1280613600000,2638;2822;15599
data,1288566000000,2638;10574;15599
data,1288566000000,2638;7518;15599
data,1264978800000,2638;8943;15599
data,1264978800000,2638;2688;15599
data,1264978800000,2638;11784;15599
data,1264978800000,2639;10668;15599
data,1264978800000,2639;4912;15599
data,1264978800000,2639;5496;15599
data,1264978800000,2639;4496;15599
data,1264978800000,2639;9566;15599
data,1264978800000,2639;8047;15599
data,1264978800000,2639;4963;15599
data,1183240800000,2639;10474;15599
data,1183240800000,2639;4418;15599
data,1183240800000,2639;6549;15599
data,1183240800000,2639;6958;15599
data,1183240800000,2639;5900;15599
data,1183240800000,2639;7770;15599
data,1183240800000,2639;12367;15599
data,1183240800000,2639;8960;15599
data,1183240800000,2639;976;15599
data,1183240800000,2639;9717;15599
data,1183240800000,2639;5511;15599
data,1183240800000,2639;10041;15599
data,1191189600000,2639;3163;15599
data,1249077600000,2639;5214;15600
data,1249077600000,2639;2128;15600
data,1249077600000,2639;6099;15600
data,1249077600000,2639;2480;15600
data,1249077600000,2639;9745;15600
data,1249077600000,2639;10341;15600
data,1249077600000,2639;12220;15601
data,1249077600000,2639;2642;15601
data,1249077600000,2639;6605;15602
data,1251756000000,2639;4454;15602
data,1251756000000,2639;12199;15602
data,1251756000000,2639;12224;15602
data,1251756000000,2639;4637;15602
data,1251756000000,2639;8969;15602
data,1251756000000,2640;8173;15602
data,1251756000000,2640;4150;15602
data,1251756000000,2641;7294;15602
data,1272664800000,2641;7185;15602
data,1272664800000,2641;768;15602
data,1272664800000,2641;4350;15602
data,1272664800000,2641;3327;15602
data,1272664800000,2641;298;15602
data,1272664800000,2642;3161;15602
data,1272664800000,2642;3152;15602
data,1272664800000,2642;10394;15602
data,1272664800000,2642;10608;15602
data,1272664800000,2642;9966;15602
data,1272664800000,2642;2072;15602
data,1272664800000,2642;12486;15602
data,1272664800000,2642;11022;15602
data,1272664800000,2642;217;15602
data,1272664800000,2642;10788;15602
data,1272664800000,2642;9700;15602
data,1272664800000,2642;3423;15603
data,1272664800000,2642;11766;15603
data,1272664800000,2642;5496;15603
data,1272664800000,2642;2395;15604
data,1272664800000,2642;4528;15604
data,1272664800000,2643;7199;15604
data,1272664800000,2643;12425;15604
data,1272664800000,2643;10287;15604
data,1272664800000,2643;3464;15604
data,1272664800000,2643;10786;15604
data,1272664800000,2643;12290;15604
data,1272664800000,2643;8084;15604
data,1272664800000,2643;8640;15605
data,1272664800000,2643;8049;15606
data,1272664800000,2643;10574;15606
data,1272664800000,2643;11497;15606
data,1272664800000,2643;6097;15606
data,1272664800000,2643;5912;15606
data,1272664800000,2644;9496;15607
data,1272664800000,2644;7689;15607
data,1272664800000,2644;11256;15607
data,1272664800000,2644;6465;15607
data,1272664800000,2644;3005;15607
data,1272664800000,2644;12170;15607
data,1272664800000,2644;9340;15607
data,1272664800000,2644;3105;15607
data,1275343200000,2644;7950;15608
data,1275343200000,2644;7837;15608
data,1275343200000,2644;2428;15608
data,1275343200000,2644;5841;15608
data,1275343200000,2644;7321;15608
data,1275343200000,2644;5240;15608
data,1275343200000,2644;3384;15609
data,1275343200000,2644;5734;15609
data,1275343200000,2644;1567;15609
data,1172703600000,2644;8315;15609
data,1193871600000,2644;11211;15609
data,1193871600000,2644;5912;15609
data,1201820400000,2644;6574;15609
data,1209592800000,2644;7287;15609
data,1209592800000,2644;10638;15609
data,1209592800000,2644;1757;15609
data,1209592800000,2644;8684;15609
data,1209592800000,2644;4002;15609
data,1209592800000,2644;3037;15609
data,1212271200000,2644;9742;15609
data,1222812000000,2644;10312;15609
data,1222812000000,2644;5213;15610
data,1222812000000,2644;12426;15611
data,1222812000000,2644;1806;15611
data,1222812000000,2644;7771;15611
data,1225494000000,2644;2133;15611
data,1225494000000,2644;7779;15611
data,1225494000000,2644;4655;15612
data,1225494000000,2644;11311;15612
data,1228086000000,2644;5188;15612
data,1230764400000,2644;12467;15612
data,1235862000000,2644;3203;15612
data,1238536800000,2644;855;15612
data,1241128800000,2644;7293;15612
data,1241128800000,2644;4966;15612
data,1241128800000,2644;5197;15612
data,1243807200000,2644;1768;15612
data,1243807200000,2644;2374;15612
data,1243807200000,2644;671;15612
data,1243807200000,2644;7979;15612
data,1243807200000,2645;1449;15612
data,1243807200000,2645;2462;15612
data,1246399200000,2645;4253;15613
data,1246399200000,2645;4253;15614
data,1246399200000,2645;9851;15615
data,1249077600000,2645;12426;15616
data,1249077600000,2645;4253;15617
data,1249077600000,2645;6294;15617
data,1262300400000,2645;3992;15617
data,1262300400000,2645;9348;15617
data,1264978800000,2645;4640;15617
data,1264978800000,2646;4937;15617
data,1264978800000,2646;1576;15617
data,1270072800000,2646;628;15617
data,1285884000000,2646;3891;15617
data,1288566000000,2647;5678;15617
data,1288566000000,2647;1325;15617
data,1217541600000,2647;8921;15617
data,1217541600000,2647;123;15618
data,1217541600000,2647;4154;15618
data,1217541600000,2647;9534;15618
data,1217541600000,2647;5376;15618
data,1217541600000,2647;10547;15618
data,1217541600000,2647;6846;15618
data,1217541600000,2647;6873;15618
data,1217541600000,2647;1549;15619
data,1220220000000,2647;11019;15619
data,1220220000000,2647;7161;15619
data,1259622000000,2647;7381;15620
data,1259622000000,2647;10736;15620
data,1259622000000,2647;10454;15620
data,1264978800000,2647;1024;15620
data,1275343200000,2648;1008;15620
data,1275343200000,2648;11893;15620
data,1275343200000,2649;659;15620
data,1275343200000,2649;1273;15620
data,1275343200000,2649;11451;15620
data,1275343200000,2649;765;15620
data,1275343200000,2649;3770;15620
data,1275343200000,2649;7605;15620
data,1275343200000,2650;5946;15620
data,1275343200000,2650;4313;15620
data,1275343200000,2650;8786;15620
data,1275343200000,2650;1717;15621
data,1275343200000,2650;3294;15621
data,1275343200000,2650;3945;15621
data,1275343200000,2650;12522;15621
data,1275343200000,2650;10810;15621
data,1275343200000,2650;5402;15621
data,1275343200000,2650;1079;15621
data,1275343200000,2650;1110;15621
data,1275343200000,2650;6453;15621
data,1275343200000,2650;10690;15621
data,1275343200000,2650;1069;15621
data,1275343200000,2650;3151;15621
data,1275343200000,2650;6899;15621
data,1275343200000,2650;7181;15621
data,1275343200000,2650;1887;15621
data,1275343200000,2650;8334;15621
data,1275343200000,2650;1747;15621
data,1275343200000,2650;7153;15621
data,1275343200000,2650;1911;15621
data,1275343200000,2650;4222;15621
data,1275343200000,2650;12317;15621
data,1275343200000,2650;9563;15621
data,1275343200000,2650;5736;15621
data,1275343200000,2650;10050;15622
data,1275343200000,2650;5642;15622
data,1275343200000,2650;10686;15622
data,1275343200000,2650;49;15622
data,1275343200000,2650;9692;15622
data,1275343200000,2650;6664;15622
data,1275343200000,2650;10026;15622
data,1275343200000,2650;3423;15623
data,1275343200000,2650;7919;15623
data,1275343200000,2650;7051;15623
data,1275343200000,2650;7950;15623
data,1275343200000,2650;1686;15623
data,1275343200000,2650;8494;15623
data,1275343200000,2650;3420;15623
data,1275343200000,2650;4245;15623
data,1275343200000,2650;10848;15623
data,1275343200000,2650;11491;15623
data,1277935200000,2650;5851;15623
data,1277935200000,2650;11520;15623
data,1277935200000,2650;11174;15623
data,1277935200000,2650;2679;15623
data,1277935200000,2651;9990;15623
data,1277935200000,2651;5923;15623
data,1277935200000,2651;9693;15623
data,1277935200000,2651;10040;15623
data,1277935200000,2651;1050;15623
data,1277935200000,2651;8367;15623
data,1277935200000,2652;3451;15623
data,1277935200000,2653;7181;15623
data,1277935200000,2653;2072;15623
data,1277935200000,2653;5512;15623
data,1277935200000,2653;9987;15623
data,1277935200000,2653;8376;15623
data,1277935200000,2653;4453;15624
data,1277935200000,2653;2921;15624
data,1277935200000,2653;9016;15624
data,1277935200000,2654;6081;15624
data,1277935200000,2654;2769;15624
data,1277935200000,2654;4388;15625
data,1277935200000,2654;7213;15626
data,1277935200000,2654;11272;15626
data,1277935200000,2654;1639;15626
data,1277935200000,2654;2276;15626
data,1277935200000,2654;11274;15626
data,1277935200000,2654;6294;15626
data,1277935200000,2654;894;15626
data,1277935200000,2654;9119;15626
data,1277935200000,2654;10416;15626
data,1277935200000,2654;10062;15626
data,1277935200000,2654;11436;15626
data,1277935200000,2654;1188;15626
data,1277935200000,2654;2563;15626
data,1277935200000,2654;5547;15627
data,1277935200000,2654;6620;15628
data,1277935200000,2654;5075;15629
data,1277935200000,2654;8334;15629
data,1277935200000,2654;8490;15629
data,1277935200000,2654;7227;15629
data,1277935200000,2654;224;15629
data,1277935200000,2654;5884;15629
data,1277935200000,2654;9449;15629
data,1277935200000,2654;1143;15629
data,1277935200000,2654;1153;15629
data,1277935200000,2654;2752;15629
data,1277935200000,2654;2682;15629
data,1280613600000,2654;847;15629
data,1280613600000,2654;8298;15629
data,1280613600000,2654;7186;15629
data,1280613600000,2654;3449;15629
data,1280613600000,2654;10720;15629
data,1280613600000,2654;5371;15629
data,1285884000000,2654;9391;15629
data,1285884000000,2654;10823;15629
data,1285884000000,2654;9928;15629
data,1291158000000,2654;3969;15629
data,1291158000000,2654;2684;15629
data,1230764400000,2654;3662;15629
data,1233442800000,2654;9067;15629
data,1233442800000,2654;2;15630
data,1233442800000,2654;10772;15631
data,1233442800000,2655;11386;15631
data,1233442800000,2655;4724;15631
data,1238536800000,2655;2395;15632
data,1238536800000,2655;6316;15632
data,1238536800000,2655;3930;15633
data,1238536800000,2655;6492;15634
data,1238536800000,2655;11890;15634
data,1238536800000,2655;7219;15634
data,1238536800000,2655;4446;15634
data,1241128800000,2656;5738;15635
data,1241128800000,2656;2908;15635
data,1241128800000,2656;789;15635
data,1241128800000,2656;9841;15635
data,1241128800000,2656;2266;15636
data,1241128800000,2656;10073;15637
data,1241128800000,2656;4128;15638
data,1241128800000,2656;2821;15639
data,1241128800000,2656;8450;15639
data,1241128800000,2656;1637;15639
data,1241128800000,2656;7037;15640
data,1241128800000,2656;4612;15641
data,1241128800000,2656;10299;15642
data,1241128800000,2656;4869;15642
data,1241128800000,2656;5723;15642
data,1243807200000,2656;4002;15642
data,1243807200000,2656;10756;15642
data,1254348000000,2656;3122;15643
data,1175378400000,2656;6537;15643
data,1175378400000,2656;3760;15644
data,1175378400000,2656;3888;15644
data,1175378400000,2656;10751;15644
data,1175378400000,2656;3888;15644
data,1175378400000,2656;2294;15644
data,1175378400000,2656;1639;15644
data,1175378400000,2656;529;15644
data,1175378400000,2656;2864;15644
data,1175378400000,2656;3696;15644
data,1228086000000,2656;1906;15644
data,1228086000000,2656;2241;15644
data,1228086000000,2656;10005;15644
data,1228086000000,2656;9684;15645
data,1228086000000,2656;397;15645
data,1228086000000,2656;2718;15645
data,1228086000000,2656;6700;15645
data,1228086000000,2656;930;15645
data,1228086000000,2656;11180;15646
data,1228086000000,2656;1318;15646
data,1228086000000,2656;1322;15646
data,1228086000000,2656;10103;15647
data,1228086000000,2656;6188;15647
data,1228086000000,2656;4323;15647
data,1228086000000,2656;11943;15647
data,1228086000000,2656;4453;15647
data,1228086000000,2657;10991;15647
data,1228086000000,2657;6896;15647
data,1228086000000,2657;2210;15647
data,1228086000000,2657;1183;15648
data,1228086000000,2657;1206;15648
data,1228086000000,2657;5656;15648
