New Run at  08/08/2018 22:53:11
, Time, RandomReward; M_LinUCBReward, ClusterID;UserID;M_LinUCBModelUsed,
data,1298934000000,3290;5493;25190.0,32;1711
data,1298934000000,3290;2036;25190.0,32;1711
data,1298934000000,3290;2628;25190.0,32;1711
data,1298934000000,3290;2112;25190.0,32;1711
data,1298934000000,3290;3297;25190.0,32;1711
data,1298934000000,3290;11211;25190.0,32;1711
data,1298934000000,3290;8993;25190.0,32;1711
data,1298934000000,3291;6017;25190.0,32;1711
data,1298934000000,3291;3746;25190.0,32;1711
data,1298934000000,3291;2346;25190.0,32;1711
data,1298934000000,3291;2136;25190.0,32;1711
data,1298934000000,3291;561;25190.0,32;1711
data,1298934000000,3291;5442;25190.0,32;1711
data,1298934000000,3291;11585;25190.0,32;1711
data,1298934000000,3291;6517;25190.0,32;1711
data,1298934000000,3291;11481;25190.0,32;1711
data,1298934000000,3291;7951;25190.0,32;1711
data,1298934000000,3291;4398;25190.0,32;1711
data,1298934000000,3291;1234;25190.0,32;1711
data,1298934000000,3291;1994;25190.0,32;1711
data,1298934000000,3291;5433;25190.0,32;1711
data,1298934000000,3291;5700;25190.0,32;1711
data,1298934000000,3291;4513;25190.0,32;1711
data,1298934000000,3291;11395;25190.0,32;1711
data,1298934000000,3291;2066;25190.0,32;1711
data,1298934000000,3291;10533;25190.0,32;1711
data,1298934000000,3291;2229;25190.0,32;1711
data,1298934000000,3291;1115;25190.0,32;1711
data,1298934000000,3291;6477;25190.0,32;1711
data,1298934000000,3291;3859;25190.0,32;1711
data,1298934000000,3291;11818;25190.0,32;1711
data,1298934000000,3291;444;25190.0,32;1711
data,1298934000000,3291;5114;25190.0,32;1711
data,1298934000000,3291;11427;25190.0,32;1711
data,1298934000000,3291;991;25190.0,32;1711
data,1298934000000,3291;5065;25190.0,32;1711
data,1298934000000,3291;7021;25190.0,32;1711
data,1298934000000,3291;10624;25190.0,32;1711
data,1298934000000,3291;9530;25190.0,32;1711
data,1298934000000,3291;1866;25190.0,32;1711
data,1298934000000,3291;7476;25190.0,32;1711
data,1298934000000,3291;5664;25190.0,32;1711
data,1298934000000,3291;12157;25190.0,32;1711
data,1298934000000,3291;12247;25190.0,32;1711
data,1298934000000,3291;1517;25190.0,32;1711
data,1298934000000,3291;4901;25190.0,32;1711
data,1298934000000,3291;8506;25190.0,32;1711
data,1259622000000,3291;10794;25190.0,22;1714
data,1259622000000,3291;4513;25190.0,22;1714
data,1259622000000,3291;2261;25190.0,22;1714
data,1259622000000,3291;2599;25191.0,22;1714
data,1259622000000,3291;2707;25191.0,22;1714
data,1259622000000,3291;8339;25191.0,22;1714
data,1259622000000,3291;11234;25191.0,22;1714
data,1259622000000,3291;9527;25191.0,22;1714
data,1259622000000,3291;8209;25192.0,22;1714
data,1262300400000,3291;4216;25192.0,22;1714
data,1262300400000,3291;8633;25192.0,22;1714
data,1262300400000,3291;7611;25193.0,22;1714
data,1262300400000,3291;1076;25193.0,22;1714
data,1262300400000,3291;321;25193.0,22;1714
data,1264978800000,3291;11343;25193.0,22;1714
data,1277935200000,3291;1653;25193.0,22;1714
data,1285884000000,3291;3770;25193.0,22;1714
data,1293836400000,3291;7611;25194.0,22;1714
data,1183240800000,3291;10806;25194.0,33;1715
data,1188597600000,3291;1214;25194.0,33;1715
data,1188597600000,3291;2334;25194.0,33;1715
data,1188597600000,3291;7857;25194.0,33;1715
data,1188597600000,3291;8629;25194.0,33;1715
data,1188597600000,3292;8357;25194.0,33;1715
data,1188597600000,3292;9079;25194.0,33;1715
data,1188597600000,3292;4927;25194.0,33;1715
data,1188597600000,3293;7700;25194.0,33;1715
data,1188597600000,3293;1653;25194.0,33;1715
data,1188597600000,3293;11718;25194.0,33;1715
data,1188597600000,3293;6425;25194.0,33;1715
data,1188597600000,3294;3551;25194.0,33;1715
data,1188597600000,3294;1289;25194.0,33;1715
data,1191189600000,3294;12264;25194.0,33;1715
data,1191189600000,3295;9423;25194.0,33;1715
data,1193871600000,3295;7913;25194.0,33;1715
data,1193871600000,3295;6288;25194.0,33;1715
data,1193871600000,3295;6242;25194.0,33;1715
data,1193871600000,3295;2104;25194.0,33;1715
data,1193871600000,3295;5200;25194.0,33;1715
data,1193871600000,3295;8356;25194.0,33;1715
data,1193871600000,3295;256;25194.0,33;1715
data,1193871600000,3296;11066;25194.0,33;1715
data,1193871600000,3296;11514;25194.0,33;1715
data,1193871600000,3296;7119;25194.0,33;1715
data,1196463600000,3296;2470;25194.0,33;1715
data,1196463600000,3296;3157;25194.0,33;1715
data,1196463600000,3296;4076;25194.0,33;1715
data,1141167600000,3296;5912;25194.0,146;1716
data,1141167600000,3296;3450;25194.0,146;1716
data,1141167600000,3296;9223;25194.0,146;1716
data,1141167600000,3296;98;25195.0,146;1716
data,1141167600000,3296;2574;25195.0,146;1716
data,1141167600000,3296;8347;25195.0,146;1716
data,1141167600000,3296;3338;25196.0,146;1716
data,1141167600000,3296;12264;25196.0,146;1716
data,1141167600000,3297;7208;25197.0,146;1716
data,1141167600000,3297;10573;25197.0,146;1716
data,1141167600000,3297;3913;25197.0,146;1716
data,1141167600000,3297;10979;25197.0,146;1716
data,1141167600000,3297;2190;25198.0,146;1716
data,1141167600000,3297;9126;25198.0,146;1716
data,1180648800000,3297;1525;25199.0,146;1716
data,1180648800000,3297;1555;25200.0,146;1716
data,1180648800000,3297;3782;25200.0,146;1716
data,1180648800000,3297;5225;25201.0,146;1716
data,1180648800000,3297;3214;25201.0,146;1716
data,1180648800000,3297;7183;25202.0,146;1716
data,1180648800000,3297;4561;25203.0,146;1716
data,1180648800000,3297;4339;25204.0,146;1716
data,1180648800000,3297;7963;25205.0,146;1716
data,1180648800000,3298;3173;25206.0,146;1716
data,1180648800000,3298;11538;25207.0,146;1716
data,1180648800000,3298;8316;25208.0,146;1716
data,1180648800000,3298;2245;25208.0,146;1716
data,1180648800000,3298;8957;25208.0,146;1716
data,1183240800000,3298;12102;25209.0,146;1716
data,1183240800000,3298;1797;25209.0,146;1716
data,1185919200000,3298;2542;25209.0,146;1716
data,1185919200000,3298;3992;25209.0,146;1716
data,1185919200000,3298;2613;25209.0,146;1716
data,1185919200000,3299;1337;25210.0,146;1716
data,1185919200000,3299;3161;25211.0,146;1716
data,1185919200000,3299;872;25212.0,146;1716
data,1185919200000,3299;11520;25212.0,146;1716
data,1185919200000,3299;1525;25213.0,146;1716
data,1185919200000,3299;1525;25214.0,146;1716
data,1185919200000,3299;3082;25214.0,146;1716
data,1185919200000,3299;5910;25214.0,146;1716
data,1185919200000,3299;10248;25215.0,146;1716
data,1185919200000,3299;215;25216.0,146;1716
data,1185919200000,3299;5117;25216.0,146;1716
data,1185919200000,3299;4876;25216.0,146;1716
data,1185919200000,3299;3697;25216.0,146;1716
data,1185919200000,3299;3849;25217.0,146;1716
data,1185919200000,3299;11329;25217.0,146;1716
data,1185919200000,3299;5315;25218.0,146;1716
data,1185919200000,3299;4896;25218.0,146;1716
data,1185919200000,3299;6741;25218.0,146;1716
data,1185919200000,3299;11465;25218.0,146;1716
data,1185919200000,3299;10293;25218.0,146;1716
data,1185919200000,3299;9499;25218.0,146;1716
data,1185919200000,3299;10646;25219.0,146;1716
data,1185919200000,3299;10091;25220.0,146;1716
data,1185919200000,3299;3082;25220.0,146;1716
data,1185919200000,3299;3113;25221.0,146;1716
data,1188597600000,3299;3530;25221.0,146;1716
data,1188597600000,3299;12102;25222.0,146;1716
data,1188597600000,3299;12102;25223.0,146;1716
data,1191189600000,3299;11031;25223.0,146;1716
data,1191189600000,3299;218;25223.0,146;1716
data,1193871600000,3299;910;25223.0,146;1716
data,1193871600000,3299;1856;25223.0,146;1716
data,1193871600000,3299;8837;25224.0,146;1716
data,1193871600000,3299;11349;25225.0,146;1716
data,1193871600000,3299;8396;25225.0,146;1716
data,1193871600000,3299;8221;25226.0,146;1716
data,1193871600000,3299;1298;25227.0,146;1716
data,1193871600000,3299;7714;25228.0,146;1716
data,1193871600000,3299;6104;25228.0,146;1716
data,1196463600000,3300;4389;25228.0,146;1716
data,1196463600000,3300;9132;25229.0,146;1716
data,1199142000000,3300;9002;25230.0,146;1716
data,1199142000000,3300;136;25230.0,146;1716
data,1199142000000,3300;298;25231.0,146;1716
data,1201820400000,3300;2642;25232.0,146;1716
data,1201820400000,3300;6739;25232.0,146;1716
data,1201820400000,3300;11951;25232.0,146;1716
data,1201820400000,3300;1431;25232.0,146;1716
data,1201820400000,3300;11433;25232.0,146;1716
data,1201820400000,3300;11192;25232.0,146;1716
data,1201820400000,3300;9461;25232.0,146;1716
data,1201820400000,3300;773;25233.0,146;1716
data,1201820400000,3300;7007;25233.0,146;1716
data,1201820400000,3300;76;25233.0,146;1716
data,1201820400000,3300;6428;25234.0,146;1716
data,1201820400000,3300;4388;25235.0,146;1716
data,1204326000000,3300;2199;25236.0,146;1716
data,1204326000000,3300;11540;25236.0,146;1716
data,1207000800000,3300;7318;25237.0,146;1716
data,1207000800000,3300;6192;25237.0,146;1716
data,1207000800000,3300;10758;25237.0,146;1716
data,1209592800000,3300;11697;25237.0,146;1716
data,1209592800000,3300;11433;25237.0,146;1716
data,1212271200000,3300;2843;25238.0,146;1716
data,1212271200000,3300;2843;25239.0,146;1716
data,1212271200000,3300;1166;25239.0,146;1716
data,1212271200000,3300;2843;25240.0,146;1716
data,1212271200000,3300;7571;25240.0,146;1716
data,1212271200000,3300;7224;25240.0,146;1716
data,1212271200000,3300;356;25240.0,146;1716
data,1214863200000,3300;11805;25241.0,146;1716
data,1214863200000,3300;12093;25242.0,146;1716
data,1217541600000,3300;8322;25242.0,146;1716
data,1217541600000,3300;5369;25242.0,146;1716
data,1217541600000,3300;2023;25243.0,146;1716
data,1217541600000,3300;3248;25244.0,146;1716
data,1217541600000,3300;8345;25244.0,146;1716
data,1217541600000,3300;9459;25245.0,146;1716
data,1217541600000,3300;9792;25245.0,146;1716
data,1217541600000,3300;6447;25245.0,146;1716
data,1217541600000,3300;9072;25245.0,146;1716
data,1217541600000,3300;9185;25245.0,146;1716
data,1217541600000,3300;11274;25245.0,146;1716
data,1217541600000,3300;6204;25245.0,146;1716
data,1217541600000,3300;4685;25245.0,146;1716
data,1217541600000,3300;9412;25246.0,146;1716
data,1220220000000,3300;843;25247.0,146;1716
data,1220220000000,3300;9986;25248.0,146;1716
data,1220220000000,3300;7224;25248.0,146;1716
data,1220220000000,3300;4517;25249.0,146;1716
data,1220220000000,3300;2190;25250.0,146;1716
data,1222812000000,3300;8957;25250.0,146;1716
data,1222812000000,3300;8445;25250.0,146;1716
data,1222812000000,3300;12440;25250.0,146;1716
data,1222812000000,3300;10094;25251.0,146;1716
data,1225494000000,3300;6537;25251.0,146;1716
data,1225494000000,3300;1405;25251.0,146;1716
data,1225494000000,3300;7161;25251.0,146;1716
data,1225494000000,3300;11476;25251.0,146;1716
data,1228086000000,3300;4524;25252.0,146;1716
data,1228086000000,3300;8687;25253.0,146;1716
data,1228086000000,3300;4778;25254.0,146;1716
data,1228086000000,3300;7396;25255.0,146;1716
data,1228086000000,3300;7794;25255.0,146;1716
data,1228086000000,3300;6534;25256.0,146;1716
data,1230764400000,3300;10880;25256.0,146;1716
data,1230764400000,3300;2843;25257.0,146;1716
data,1230764400000,3300;9947;25257.0,146;1716
data,1230764400000,3300;11882;25257.0,146;1716
data,1230764400000,3300;6968;25258.0,146;1716
data,1230764400000,3300;7119;25258.0,146;1716
data,1230764400000,3300;2843;25259.0,146;1716
data,1230764400000,3300;4469;25259.0,146;1716
data,1230764400000,3300;2229;25260.0,146;1716
data,1233442800000,3300;10302;25261.0,146;1716
data,1233442800000,3300;11484;25262.0,146;1716
data,1233442800000,3300;4517;25263.0,146;1716
data,1254348000000,3300;12028;25264.0,146;1716
data,1267398000000,3300;159;25264.0,146;1716
data,1267398000000,3300;2483;25265.0,146;1716
data,1277935200000,3300;3837;25265.0,146;1716
data,1277935200000,3300;3472;25265.0,146;1716
data,1277935200000,3300;5057;25265.0,146;1716
data,1277935200000,3300;5361;25266.0,146;1716
data,1277935200000,3300;10197;25267.0,146;1716
data,1277935200000,3300;850;25267.0,146;1716
data,1277935200000,3300;8071;25267.0,146;1716
data,1277935200000,3300;3237;25268.0,146;1716
data,1277935200000,3300;5451;25268.0,146;1716
data,1277935200000,3300;9908;25269.0,146;1716
data,1280613600000,3300;9572;25269.0,146;1716
data,1280613600000,3300;11989;25270.0,146;1716
data,1293836400000,3300;7631;25270.0,146;1716
data,1296514800000,3300;2190;25271.0,146;1716
data,1296514800000,3300;2983;25272.0,146;1716
data,1296514800000,3300;8896;25273.0,146;1716
data,1296514800000,3300;2190;25274.0,146;1716
data,1304677535154,3300;2190;25275.0,146;1716
data,1304677557841,3300;2190;25276.0,146;1716
data,1122847200000,3300;1873;25276.0,188;1719
data,1122847200000,3300;6618;25276.0,188;1719
data,1122847200000,3300;6732;25276.0,188;1719
data,1122847200000,3300;11936;25276.0,188;1719
data,1122847200000,3300;601;25276.0,188;1719
data,1122847200000,3300;10154;25276.0,188;1719
data,1122847200000,3300;10757;25276.0,188;1719
data,1122847200000,3300;3177;25276.0,188;1719
data,1122847200000,3300;6641;25276.0,188;1719
data,1122847200000,3300;4236;25276.0,188;1719
data,1122847200000,3300;1067;25276.0,188;1719
data,1122847200000,3300;10399;25276.0,188;1719
data,1122847200000,3301;10913;25276.0,188;1719
data,1122847200000,3301;3125;25276.0,188;1719
data,1122847200000,3301;1520;25276.0,188;1719
data,1122847200000,3301;6733;25276.0,188;1719
data,1122847200000,3301;5988;25276.0,188;1719
data,1122847200000,3301;12250;25276.0,188;1719
data,1122847200000,3301;7187;25276.0,188;1719
data,1122847200000,3301;9077;25276.0,188;1719
data,1122847200000,3301;6092;25276.0,188;1719
data,1122847200000,3301;3763;25276.0,188;1719
data,1122847200000,3301;9538;25276.0,188;1719
data,1122847200000,3301;1688;25276.0,188;1719
data,1122847200000,3301;1620;25276.0,188;1719
data,1122847200000,3301;6322;25276.0,188;1719
data,1122847200000,3301;6687;25276.0,188;1719
data,1122847200000,3301;6283;25276.0,188;1719
data,1122847200000,3301;4307;25276.0,188;1719
data,1122847200000,3301;12424;25276.0,188;1719
data,1122847200000,3301;10360;25276.0,188;1719
data,1122847200000,3301;6446;25276.0,188;1719
data,1122847200000,3301;1827;25276.0,188;1719
data,1122847200000,3301;1003;25276.0,188;1719
data,1122847200000,3301;10724;25276.0,188;1719
data,1122847200000,3301;8125;25276.0,188;1719
data,1122847200000,3301;4353;25276.0,188;1719
data,1122847200000,3301;7193;25276.0,188;1719
data,1122847200000,3301;2443;25276.0,188;1719
data,1122847200000,3301;8734;25276.0,188;1719
data,1122847200000,3301;10078;25276.0,188;1719
data,1122847200000,3301;3759;25276.0,188;1719
data,1122847200000,3301;1015;25276.0,188;1719
data,1122847200000,3301;5283;25276.0,188;1719
data,1122847200000,3301;10348;25276.0,188;1719
data,1122847200000,3301;9137;25276.0,188;1719
data,1122847200000,3302;2631;25276.0,188;1719
data,1122847200000,3302;8219;25276.0,188;1719
data,1122847200000,3302;9849;25276.0,188;1719
data,1122847200000,3302;10752;25276.0,188;1719
data,1122847200000,3302;5830;25276.0,188;1719
data,1122847200000,3302;10109;25276.0,188;1719
data,1122847200000,3302;2908;25276.0,188;1719
data,1122847200000,3302;8294;25276.0,188;1719
data,1122847200000,3302;2908;25276.0,188;1719
data,1122847200000,3302;12131;25276.0,188;1719
data,1122847200000,3302;10407;25276.0,188;1719
data,1122847200000,3302;4183;25276.0,188;1719
data,1122847200000,3302;8222;25276.0,188;1719
data,1122847200000,3302;3446;25276.0,188;1719
data,1122847200000,3302;2252;25276.0,188;1719
data,1122847200000,3302;10757;25276.0,188;1719
data,1122847200000,3302;12403;25276.0,188;1719
data,1122847200000,3302;11447;25276.0,188;1719
data,1122847200000,3302;10521;25276.0,188;1719
data,1122847200000,3303;11015;25276.0,188;1719
data,1122847200000,3303;2129;25276.0,188;1719
data,1122847200000,3303;4241;25276.0,188;1719
data,1122847200000,3303;2684;25276.0,188;1719
data,1122847200000,3303;10785;25276.0,188;1719
data,1122847200000,3303;11485;25276.0,188;1719
data,1133391600000,3304;8249;25276.0,188;1719
data,1133391600000,3304;4608;25276.0,188;1719
data,1133391600000,3304;10974;25276.0,188;1719
data,1133391600000,3304;9711;25276.0,188;1719
data,1136070000000,3304;878;25276.0,188;1719
data,1136070000000,3304;8575;25276.0,188;1719
data,1136070000000,3304;2793;25276.0,188;1719
data,1136070000000,3304;11564;25276.0,188;1719
data,1136070000000,3304;5358;25276.0,188;1719
data,1136070000000,3304;1842;25276.0,188;1719
data,1136070000000,3304;1160;25276.0,188;1719
data,1136070000000,3304;7786;25276.0,188;1719
data,1136070000000,3304;12207;25276.0,188;1719
data,1136070000000,3304;958;25276.0,188;1719
data,1136070000000,3304;5864;25276.0,188;1719
data,1136070000000,3304;7409;25276.0,188;1719
data,1136070000000,3304;7094;25276.0,188;1719
data,1136070000000,3304;12340;25276.0,188;1719
data,1136070000000,3304;4866;25276.0,188;1719
data,1136070000000,3304;11688;25276.0,188;1719
data,1136070000000,3304;4109;25276.0,188;1719
data,1136070000000,3304;3125;25276.0,188;1719
data,1136070000000,3304;7952;25276.0,188;1719
data,1136070000000,3304;2422;25276.0,188;1719
data,1136070000000,3304;6354;25277.0,188;1719
data,1136070000000,3304;99;25278.0,188;1719
data,1136070000000,3304;6712;25278.0,188;1719
data,1136070000000,3304;10635;25278.0,188;1719
data,1136070000000,3304;4001;25278.0,188;1719
data,1136070000000,3304;3348;25279.0,188;1719
data,1136070000000,3304;12206;25280.0,188;1719
data,1136070000000,3304;9023;25281.0,188;1719
data,1136070000000,3304;11769;25282.0,188;1719
data,1136070000000,3305;3150;25283.0,188;1719
data,1136070000000,3305;6306;25283.0,188;1719
data,1136070000000,3305;5627;25284.0,188;1719
data,1136070000000,3305;443;25285.0,188;1719
data,1136070000000,3305;5116;25285.0,188;1719
data,1136070000000,3305;152;25286.0,188;1719
data,1136070000000,3305;2966;25286.0,188;1719
data,1136070000000,3305;11613;25286.0,188;1719
data,1136070000000,3305;8253;25286.0,188;1719
data,1136070000000,3305;2378;25286.0,188;1719
data,1136070000000,3305;7274;25287.0,188;1719
data,1138748400000,3305;2490;25287.0,188;1719
data,1151704800000,3305;8198;25287.0,188;1719
data,1151704800000,3305;4385;25287.0,188;1719
data,1159653600000,3305;12484;25287.0,188;1719
data,1159653600000,3305;10601;25287.0,188;1719
data,1159653600000,3305;10051;25287.0,188;1719
data,1196463600000,3305;6609;25287.0,124;1722
data,1196463600000,3305;12210;25287.0,124;1722
data,1196463600000,3305;890;25288.0,124;1722
data,1196463600000,3305;2336;25288.0,124;1722
data,1199142000000,3305;5314;25289.0,124;1722
data,1199142000000,3305;1833;25289.0,124;1722
data,1201820400000,3305;8346;25289.0,124;1722
data,1204326000000,3305;5817;25289.0,124;1722
data,1204326000000,3305;7307;25289.0,124;1722
data,1204326000000,3305;7899;25289.0,124;1722
data,1204326000000,3305;109;25290.0,124;1722
data,1204326000000,3305;8288;25290.0,124;1722
data,1207000800000,3305;8047;25290.0,124;1722
data,1209592800000,3306;6039;25290.0,124;1722
data,1209592800000,3306;7667;25291.0,124;1722
data,1209592800000,3306;7289;25292.0,124;1722
data,1209592800000,3306;7380;25292.0,124;1722
data,1214863200000,3307;11626;25292.0,124;1722
data,1220220000000,3307;6853;25292.0,124;1722
data,1222812000000,3308;109;25293.0,124;1722
data,1222812000000,3308;11981;25294.0,124;1722
data,1225494000000,3308;1835;25294.0,124;1722
data,1225494000000,3308;7233;25294.0,124;1722
data,1228086000000,3308;1082;25295.0,124;1722
data,1228086000000,3308;9742;25295.0,124;1722
data,1228086000000,3308;7314;25295.0,124;1722
data,1228086000000,3308;10896;25295.0,124;1722
data,1235862000000,3308;3177;25295.0,124;1722
data,1235862000000,3308;10319;25295.0,124;1722
data,1235862000000,3308;1016;25295.0,124;1722
data,1238536800000,3308;7937;25295.0,124;1722
data,1238536800000,3308;11375;25295.0,124;1722
data,1238536800000,3308;2718;25295.0,124;1722
data,1238536800000,3308;8867;25296.0,124;1722
data,1241128800000,3308;621;25296.0,124;1722
data,1241128800000,3308;2718;25296.0,124;1722
data,1241128800000,3308;2472;25296.0,124;1722
data,1241128800000,3308;5088;25296.0,124;1722
data,1241128800000,3308;7985;25297.0,124;1722
data,1243807200000,3308;10568;25297.0,124;1722
data,1243807200000,3308;11252;25298.0,124;1722
data,1243807200000,3308;6085;25298.0,124;1722
data,1243807200000,3308;8013;25298.0,124;1722
data,1243807200000,3308;6765;25299.0,124;1722
data,1243807200000,3308;1016;25299.0,124;1722
data,1243807200000,3308;6765;25300.0,124;1722
data,1246399200000,3308;947;25301.0,124;1722
data,1246399200000,3308;124;25301.0,124;1722
data,1246399200000,3308;98;25301.0,124;1722
data,1246399200000,3308;5580;25301.0,124;1722
data,1246399200000,3308;10307;25301.0,124;1722
data,1246399200000,3308;2643;25302.0,124;1722
data,1249077600000,3308;2906;25302.0,124;1722
data,1249077600000,3308;4172;25302.0,124;1722
data,1249077600000,3308;8942;25302.0,124;1722
data,1249077600000,3308;767;25302.0,124;1722
data,1249077600000,3308;6800;25302.0,124;1722
data,1249077600000,3308;224;25302.0,124;1722
data,1249077600000,3308;9901;25302.0,124;1722
data,1249077600000,3308;12208;25302.0,124;1722
data,1249077600000,3308;2255;25302.0,124;1722
data,1251756000000,3308;5358;25302.0,124;1722
data,1251756000000,3308;2785;25302.0,124;1722
data,1251756000000,3308;1866;25303.0,124;1722
data,1251756000000,3308;5285;25303.0,124;1722
data,1251756000000,3308;6765;25304.0,124;1722
data,1251756000000,3308;2726;25304.0,124;1722
data,1251756000000,3308;11068;25304.0,124;1722
data,1251756000000,3308;11252;25305.0,124;1722
data,1251756000000,3308;4959;25306.0,124;1722
data,1251756000000,3308;8398;25306.0,124;1722
data,1251756000000,3309;4086;25306.0,124;1722
data,1254348000000,3309;6765;25307.0,124;1722
data,1254348000000,3309;773;25307.0,124;1722
data,1254348000000,3310;2561;25307.0,124;1722
data,1254348000000,3310;5402;25307.0,124;1722
data,1254348000000,3310;6566;25307.0,124;1722
data,1254348000000,3310;6435;25307.0,124;1722
data,1254348000000,3310;2439;25307.0,124;1722
data,1254348000000,3310;5899;25307.0,124;1722
data,1257030000000,3310;4355;25307.0,124;1722
data,1257030000000,3310;11491;25307.0,124;1722
data,1257030000000,3310;1482;25307.0,124;1722
data,1257030000000,3310;2583;25307.0,124;1722
data,1257030000000,3310;10782;25307.0,124;1722
data,1257030000000,3310;12261;25308.0,124;1722
data,1257030000000,3310;7130;25309.0,124;1722
data,1257030000000,3310;1317;25310.0,124;1722
data,1259622000000,3310;6998;25310.0,124;1722
data,1259622000000,3310;3645;25310.0,124;1722
data,1262300400000,3310;1778;25310.0,124;1722
data,1262300400000,3310;11555;25310.0,124;1722
data,1264978800000,3310;11272;25310.0,124;1722
data,1264978800000,3310;9105;25311.0,124;1722
data,1264978800000,3310;10102;25312.0,124;1722
data,1267398000000,3311;4693;25312.0,124;1722
data,1267398000000,3311;593;25312.0,124;1722
data,1270072800000,3311;10508;25312.0,124;1722
data,1270072800000,3311;4221;25312.0,124;1722
data,1272664800000,3311;11890;25312.0,124;1722
data,1275343200000,3311;6177;25313.0,124;1722
data,1277935200000,3311;8866;25313.0,124;1722
data,1277935200000,3311;10307;25313.0,124;1722
data,1277935200000,3311;8291;25314.0,124;1722
data,1277935200000,3311;4008;25314.0,124;1722
data,1280613600000,3311;8823;25314.0,124;1722
data,1280613600000,3311;1928;25315.0,124;1722
data,1280613600000,3311;2472;25315.0,124;1722
data,1283292000000,3311;1967;25315.0,124;1722
data,1283292000000,3311;3365;25315.0,124;1722
data,1285884000000,3311;10045;25315.0,124;1722
data,1288566000000,3311;10452;25315.0,124;1722
data,1288566000000,3311;5053;25315.0,124;1722
data,1288566000000,3311;5114;25315.0,124;1722
data,1288566000000,3311;9105;25316.0,124;1722
data,1291158000000,3311;6782;25316.0,124;1722
data,1291158000000,3311;7335;25316.0,124;1722
data,1291158000000,3311;2366;25316.0,124;1722
data,1291158000000,3311;6306;25316.0,124;1722
data,1293836400000,3311;1812;25316.0,124;1722
data,1293836400000,3311;12436;25316.0,124;1722
data,1296514800000,3311;1414;25316.0,124;1722
data,1298934000000,3311;5285;25316.0,124;1722
data,1304677615762,3311;2826;25316.0,124;1722
data,1304677616706,3312;12369;25316.0,124;1722
data,1304677618881,3312;6465;25316.0,124;1722
data,1304677623481,3312;6104;25316.0,124;1722
data,1304677624401,3312;4336;25316.0,124;1722
data,1304677625599,3312;11973;25316.0,124;1722
data,1304677628573,3312;3359;25316.0,124;1722
data,1304677634012,3312;4162;25316.0,124;1722
data,1304677635226,3312;954;25316.0,124;1722
data,1304677636450,3312;1229;25316.0,124;1722
data,1304677642632,3312;3871;25316.0,124;1722
data,1304677643565,3312;2883;25316.0,124;1722
data,1304677658468,3312;4228;25316.0,124;1722
data,1262300400000,3313;6189;25316.0,26;1723
data,1272664800000,3313;8304;25317.0,26;1723
data,1272664800000,3313;10549;25317.0,26;1723
data,1272664800000,3313;1735;25317.0,26;1723
data,1272664800000,3313;10547;25317.0,26;1723
data,1272664800000,3313;1620;25317.0,26;1723
data,1272664800000,3313;356;25317.0,26;1723
data,1272664800000,3313;7436;25317.0,26;1723
data,1277935200000,3313;4407;25318.0,26;1723
data,1277935200000,3313;10185;25319.0,26;1723
data,1296514800000,3313;10185;25320.0,26;1723
data,1296514800000,3313;4335;25320.0,26;1723
data,1207000800000,3313;8309;25320.0,70;1724
data,1220220000000,3313;5757;25321.0,70;1724
data,1220220000000,3313;10389;25321.0,70;1724
data,1220220000000,3313;1837;25321.0,70;1724
data,1220220000000,3313;12261;25321.0,70;1724
data,1220220000000,3313;3151;25321.0,70;1724
data,1220220000000,3313;7786;25321.0,70;1724
data,1220220000000,3313;5391;25321.0,70;1724
data,1220220000000,3313;11127;25321.0,70;1724
data,1230764400000,3313;6306;25321.0,70;1724
data,1243807200000,3313;8101;25321.0,70;1724
data,1204326000000,3313;11560;25322.0,95;1726
data,1209592800000,3313;3817;25323.0,95;1726
data,1209592800000,3313;1838;25323.0,95;1726
data,1209592800000,3313;4837;25323.0,95;1726
data,1209592800000,3313;8309;25324.0,95;1726
data,1209592800000,3313;2136;25324.0,95;1726
data,1209592800000,3313;102;25324.0,95;1726
data,1209592800000,3313;8281;25324.0,95;1726
data,1212271200000,3313;9748;25324.0,95;1726
data,1212271200000,3313;3616;25325.0,95;1726
data,1212271200000,3314;2822;25325.0,95;1726
data,1212271200000,3314;8309;25326.0,95;1726
data,1212271200000,3314;767;25326.0,95;1726
data,1217541600000,3314;5822;25327.0,95;1726
data,1220220000000,3314;9250;25328.0,95;1726
data,1225494000000,3314;5757;25329.0,95;1726
data,1225494000000,3314;9565;25329.0,95;1726
data,1230764400000,3314;5126;25329.0,95;1726
data,1233442800000,3314;8620;25329.0,95;1726
data,1235862000000,3314;4694;25329.0,95;1726
data,1235862000000,3314;5418;25330.0,95;1726
data,1235862000000,3315;3242;25330.0,95;1726
data,1238536800000,3315;11860;25330.0,95;1726
data,1238536800000,3315;10290;25331.0,95;1726
data,1238536800000,3315;1189;25331.0,95;1726
data,1238536800000,3315;8577;25331.0,95;1726
data,1238536800000,3315;5005;25332.0,95;1726
data,1238536800000,3315;1676;25332.0,95;1726
data,1241128800000,3315;411;25333.0,95;1726
data,1241128800000,3315;7206;25333.0,95;1726
data,1241128800000,3315;2962;25333.0,95;1726
data,1241128800000,3315;7791;25334.0,95;1726
data,1241128800000,3315;3558;25334.0,95;1726
data,1241128800000,3315;2857;25335.0,95;1726
data,1241128800000,3315;5610;25335.0,95;1726
data,1241128800000,3315;2801;25335.0,95;1726
