New Run at  08/10/2018 21:08:45
, Time, RandomReward; M_Master_LCBIntervalReward, ClusterID;UserID;M_Master_LCBIntervalModelUsed,
data,1217541600000,26;2008;139.0,158;13
data,1217541600000,26;6189;140.0,158;13
data,1217541600000,26;3223;140.0,158;13
data,1217541600000,27;7903;140.0,158;13
data,1217541600000,27;4524;140.0,158;13
data,1217541600000,27;9310;140.0,158;13
data,1217541600000,27;175;140.0,158;13
data,1217541600000,27;9324;140.0,158;13
data,1217541600000,27;3082;140.0,158;13
data,1217541600000,27;4646;140.0,158;13
data,1217541600000,27;9342;140.0,158;13
data,1217541600000,27;9348;140.0,158;13
data,1217541600000,28;444;140.0,158;13
data,1217541600000,28;9362;140.0,158;13
data,1217541600000,28;7476;140.0,158;13
data,1217541600000,28;7151;140.0,158;13
data,1217541600000,28;8602;140.0,158;13
data,1217541600000,28;5298;140.0,158;13
data,1217541600000,28;9400;140.0,158;13
data,1217541600000,28;9412;140.0,158;13
data,1217541600000,28;9424;140.0,158;13
data,1217541600000,28;9428;140.0,158;13
data,1217541600000,28;1016;140.0,158;13
data,1217541600000,28;7972;140.0,158;13
data,1217541600000,28;5076;140.0,158;13
data,1217541600000,28;9459;140.0,158;13
data,1217541600000,28;9461;140.0,158;13
data,1217541600000,28;9472;140.0,158;13
data,1217541600000,28;9476;141.0,158;13
data,1220220000000,28;6050;141.0,158;13
data,1304596176284,28;2514;141.0,158;13
data,1304596177553,28;9499;141.0,158;13
data,1304596187726,28;9506;141.0,158;13
data,1304596191912,28;833;141.0,158;13
data,1304596194417,28;3981;141.0,158;13
data,1304596197640,28;9519;141.0,158;13
data,1304596214214,28;5330;141.0,158;13
data,1304596215240,28;7212;141.0,158;13
data,1304596223989,29;9534;141.0,158;13
data,1304596226144,29;9538;141.0,158;13
data,1209592800000,29;8993;141.0,41;15
data,1209592800000,29;1653;142.0,41;15
data,1209592800000,29;9562;142.0,41;15
data,1209592800000,29;9115;142.0,41;15
data,1212271200000,29;8975;142.0,41;15
data,1214863200000,29;5631;143.0,41;15
data,1222812000000,29;9578;143.0,41;15
data,1228086000000,29;8713;143.0,41;15
data,1228086000000,29;8554;143.0,41;15
data,1275343200000,29;9594;143.0,41;15
data,1275343200000,30;9602;143.0,41;15
data,1277935200000,30;3013;143.0,41;15
data,1277935200000,30;9494;143.0,41;15
data,1277935200000,30;5274;143.0,41;15
data,1277935200000,30;5033;143.0,41;15
data,1277935200000,30;9640;143.0,41;15
data,1277935200000,30;1908;143.0,41;15
data,1277935200000,30;2674;143.0,41;15
data,1280613600000,30;3510;143.0,41;15
data,1280613600000,30;2167;143.0,41;15
data,1280613600000,30;2806;143.0,41;15
data,1280613600000,30;2004;143.0,41;15
data,1285884000000,30;656;143.0,41;15
data,1285884000000,30;2724;143.0,41;15
data,1285884000000,30;5763;143.0,41;15
data,1285884000000,30;1946;143.0,41;15
data,1285884000000,30;6266;143.0,41;15
data,1285884000000,30;2879;143.0,41;15
data,1285884000000,30;938;143.0,41;15
data,1285884000000,30;8158;143.0,41;15
data,1285884000000,30;9544;143.0,41;15
data,1285884000000,30;5568;143.0,41;15
data,1285884000000,30;8020;143.0,41;15
data,1285884000000,30;1013;143.0,41;15
data,1285884000000,30;41;143.0,41;15
data,1285884000000,30;6805;143.0,41;15
data,1285884000000,30;8430;143.0,41;15
data,1285884000000,30;9535;143.0,41;15
data,1285884000000,30;9760;143.0,41;15
data,1285884000000,30;8445;143.0,41;15
data,1285884000000,30;8409;143.0,41;15
data,1285884000000,30;9776;143.0,41;15
data,1285884000000,30;1416;143.0,41;15
data,1285884000000,30;3409;143.0,41;15
data,1288566000000,30;8308;143.0,41;15
data,1288566000000,30;5647;143.0,41;15
data,1288566000000,31;2634;143.0,41;15
data,1288566000000,31;5946;143.0,41;15
data,1288566000000,31;3582;143.0,41;15
data,1288566000000,31;9809;143.0,41;15
data,1288566000000,31;9813;143.0,41;15
data,1288566000000,31;4833;143.0,41;15
data,1288566000000,31;8749;143.0,41;15
data,1291158000000,31;876;143.0,41;15
data,1291158000000,31;9562;143.0,41;15
data,1291158000000,31;9838;143.0,41;15
data,1291158000000,31;9848;143.0,41;15
data,1291158000000,31;446;143.0,41;15
data,1293836400000,31;9863;143.0,41;15
data,1293836400000,31;6805;143.0,41;15
data,1296514800000,31;5577;143.0,41;15
data,1296514800000,31;7202;144.0,41;15
data,1298934000000,31;9886;144.0,41;15
data,1304596239074,31;5527;144.0,41;15
data,1304596242695,31;8946;144.0,41;15
data,1304596260969,31;7524;144.0,41;15
data,1304596272248,31;9908;144.0,41;15
data,1304596273351,31;7275;144.0,41;15
data,1157061600000,31;9923;144.0,17;19
data,1157061600000,31;787;144.0,17;19
data,1157061600000,31;9594;144.0,17;19
data,1157061600000,31;2308;144.0,17;19
data,1157061600000,31;816;144.0,17;19
data,1157061600000,31;9947;144.0,17;19
data,1157061600000,31;9951;144.0,17;19
data,1157061600000,31;9602;144.0,17;19
data,1157061600000,31;9077;144.0,17;19
data,1157061600000,31;9685;144.0,17;19
data,1157061600000,31;6718;144.0,17;19
data,1157061600000,32;7734;144.0,17;19
data,1157061600000,32;9989;144.0,17;19
data,1157061600000,32;2348;144.0,17;19
data,1157061600000,32;2616;144.0,17;19
data,1157061600000,32;10008;144.0,17;19
data,1157061600000,32;1082;144.0,17;19
data,1157061600000,32;153;144.0,17;19
data,1157061600000,32;10025;144.0,17;19
data,1164927600000,32;8895;144.0,17;19
data,1164927600000,32;7950;145.0,17;19
data,1267398000000,32;10032;146.0,17;19
data,1285884000000,32;3197;146.0,17;19
data,1288566000000,32;7985;146.0,17;19
data,1249077600000,32;1994;146.0,139;21
data,1249077600000,32;7077;146.0,139;21
data,1249077600000,32;2395;146.0,139;21
data,1249077600000,32;2973;146.0,139;21
data,1249077600000,32;8615;146.0,139;21
data,1249077600000,32;9083;146.0,139;21
data,1249077600000,32;1161;146.0,139;21
data,1249077600000,32;8759;146.0,139;21
data,1249077600000,32;6328;146.0,139;21
data,1249077600000,33;8655;146.0,139;21
data,1249077600000,33;5423;146.0,139;21
data,1249077600000,33;3852;147.0,139;21
data,1249077600000,34;5304;147.0,139;21
data,1249077600000,34;10108;147.0,139;21
data,1249077600000,34;7389;147.0,139;21
data,1249077600000,34;2555;147.0,139;21
data,1249077600000,34;7321;147.0,139;21
data,1249077600000,34;9320;147.0,139;21
data,1249077600000,34;460;147.0,139;21
data,1249077600000,34;3558;147.0,139;21
data,1249077600000,35;10141;147.0,139;21
data,1249077600000,35;2435;147.0,139;21
data,1249077600000,35;1772;147.0,139;21
data,1249077600000,35;7687;147.0,139;21
data,1249077600000,35;596;147.0,139;21
data,1249077600000,35;7721;147.0,139;21
data,1249077600000,35;8780;147.0,139;21
data,1251756000000,35;10174;147.0,139;21
data,1264978800000,35;5479;147.0,139;21
data,1199142000000,35;3390;147.0,25;23
data,1199142000000,35;2822;147.0,25;23
data,1199142000000,35;6246;147.0,25;23
data,1199142000000,35;10199;147.0,25;23
data,1199142000000,35;7864;147.0,25;23
data,1199142000000,35;4377;147.0,25;23
data,1199142000000,35;10213;147.0,25;23
data,1199142000000,36;3923;147.0,25;23
data,1199142000000,36;9166;147.0,25;23
data,1199142000000,36;10225;147.0,25;23
data,1201820400000,36;10232;147.0,25;23
data,1228086000000,36;9195;147.0,25;23
data,1228086000000,36;4378;147.0,25;23
data,1228086000000,36;5330;147.0,25;23
data,1228086000000,36;1669;147.0,25;23
data,1228086000000,36;397;147.0,25;23
data,1228086000000,36;10165;147.0,25;23
data,1228086000000,36;1767;147.0,25;23
data,1228086000000,36;3206;147.0,25;23
data,1228086000000,36;4162;147.0,25;23
data,1228086000000,36;10281;147.0,25;23
data,1243807200000,36;5405;147.0,25;23
data,1243807200000,36;1234;147.0,25;23
data,1257030000000,36;3374;147.0,25;23
data,1257030000000,36;878;147.0,25;23
data,1257030000000,36;2142;147.0,25;23
data,1257030000000,36;10298;147.0,25;23
data,1257030000000,36;1504;147.0,25;23
data,1267398000000,36;9521;147.0,25;23
data,1272664800000,36;5264;147.0,25;23
data,1275343200000,36;10318;147.0,25;23
data,1275343200000,36;7631;147.0,25;23
data,1214863200000,36;5642;148.0,130;24
data,1214863200000,36;5642;149.0,130;24
data,1214863200000,36;10159;149.0,130;24
data,1217541600000,36;10341;149.0,130;24
data,1217541600000,36;1904;150.0,130;24
data,1217541600000,36;8243;151.0,130;24
data,1217541600000,36;5642;152.0,130;24
data,1217541600000,36;7419;153.0,130;24
data,1217541600000,36;4580;154.0,130;24
data,1217541600000,36;10360;154.0,130;24
data,1217541600000,36;10364;154.0,130;24
data,1217541600000,36;3803;155.0,130;24
data,1220220000000,36;5890;155.0,130;24
data,1220220000000,36;2416;155.0,130;24
data,1220220000000,36;1025;155.0,130;24
data,1222812000000,36;2498;156.0,130;24
data,1228086000000,36;8243;157.0,130;24
data,1230764400000,36;4580;158.0,130;24
data,1230764400000,36;9077;158.0,130;24
data,1230764400000,36;2013;158.0,130;24
data,1235862000000,36;8243;159.0,130;24
data,1235862000000,36;9881;160.0,130;24
data,1246399200000,37;2787;160.0,130;24
data,1246399200000,37;10422;161.0,130;24
data,1233442800000,37;9717;161.0,86;25
data,1233442800000,37;2435;162.0,86;25
data,1233442800000,37;10440;162.0,86;25
data,1233442800000,37;2214;162.0,86;25
data,1233442800000,37;446;162.0,86;25
data,1233442800000,37;709;162.0,86;25
data,1233442800000,37;4916;162.0,86;25
data,1233442800000,37;2174;162.0,86;25
data,1233442800000,37;9722;162.0,86;25
data,1233442800000,37;10461;162.0,86;25
data,1233442800000,37;10463;162.0,86;25
data,1233442800000,37;7950;162.0,86;25
data,1233442800000,37;10470;162.0,86;25
data,1262300400000,37;2039;162.0,86;25
data,1277935200000,37;3068;162.0,86;25
data,1280613600000,38;9224;162.0,86;25
data,1293836400000,38;6143;162.0,86;25
data,1209592800000,38;10494;162.0,146;26
data,1212271200000,38;5559;162.0,146;26
data,1212271200000,38;10504;162.0,146;26
data,1212271200000,38;10505;162.0,146;26
data,1212271200000,38;3161;162.0,146;26
data,1214863200000,38;10513;162.0,146;26
data,1222812000000,38;9424;162.0,146;26
data,1222812000000,38;7194;162.0,146;26
data,1222812000000,38;5942;162.0,146;26
data,1222812000000,38;3551;162.0,146;26
data,1222812000000,38;8442;162.0,146;26
data,1222812000000,38;10454;162.0,146;26
data,1225494000000,38;10547;162.0,146;26
data,1225494000000,38;8308;162.0,146;26
data,1225494000000,38;10552;162.0,146;26
data,1225494000000,38;9720;162.0,146;26
data,1283292000000,38;2313;162.0,127;29
data,1283292000000,38;6321;162.0,127;29
data,1283292000000,38;4486;162.0,127;29
data,1283292000000,38;10565;162.0,127;29
data,1283292000000,38;1832;162.0,127;29
data,1291158000000,38;4982;162.0,127;29
data,1291158000000,39;10582;162.0,127;29
data,1291158000000,39;3483;162.0,127;29
data,1291158000000,39;1757;162.0,127;29
data,1291158000000,39;10594;162.0,127;29
data,1291158000000,39;10597;162.0,127;29
data,1293836400000,39;1525;163.0,127;29
data,1293836400000,39;6950;164.0,127;29
data,1293836400000,39;1525;165.0,127;29
data,1296514800000,39;7151;166.0,127;29
data,1296514800000,39;236;167.0,127;29
data,1296514800000,39;1274;168.0,127;29
data,1296514800000,39;5106;168.0,127;29
data,1296514800000,39;6950;169.0,127;29
data,1296514800000,39;9476;170.0,127;29
data,1296514800000,39;6533;171.0,127;29
data,1296514800000,39;9476;172.0,127;29
data,1296514800000,39;4483;173.0,127;29
data,1296514800000,39;1711;173.0,127;29
data,1296514800000,39;9187;173.0,127;29
data,1296514800000,39;10646;173.0,127;29
data,1296514800000,39;1525;174.0,127;29
data,1296514800000,39;1971;175.0,127;29
data,1296514800000,39;10515;176.0,127;29
data,1296514800000,39;5052;176.0,127;29
data,1296514800000,40;1866;176.0,127;29
data,1296514800000,40;9534;176.0,127;29
data,1296514800000,40;1166;177.0,127;29
data,1296514800000,40;9476;178.0,127;29
data,1296514800000,40;5251;178.0,127;29
data,1296514800000,40;6149;178.0,127;29
data,1296514800000,40;8942;178.0,127;29
data,1296514800000,40;3111;178.0,127;29
data,1296514800000,40;6650;178.0,127;29
data,1296514800000,40;6533;179.0,127;29
data,1296514800000,40;7079;179.0,127;29
data,1296514800000,40;1166;180.0,127;29
data,1296514800000,40;10148;180.0,127;29
data,1296514800000,40;1525;181.0,127;29
data,1296514800000,40;1525;182.0,127;29
data,1296514800000,40;1274;183.0,127;29
data,1296514800000,40;6950;184.0,127;29
data,1296514800000,40;5922;184.0,127;29
data,1298934000000,40;9476;185.0,127;29
data,1298934000000,40;9575;185.0,127;29
data,1298934000000,40;9476;186.0,127;29
data,1298934000000,40;3307;186.0,127;29
data,1298934000000,40;4503;187.0,127;29
data,1298934000000,40;1525;188.0,127;29
data,1298934000000,40;4339;188.0,127;29
data,1298934000000,40;2818;189.0,127;29
data,1298934000000,40;8942;189.0,127;29
data,1298934000000,40;5415;189.0,127;29
data,1298934000000,40;3193;189.0,127;29
data,1298934000000,40;9476;190.0,127;29
data,1298934000000,40;1525;191.0,127;29
data,1298934000000,41;4503;192.0,127;29
data,1298934000000,41;1525;193.0,127;29
data,1298934000000,41;1274;194.0,127;29
data,1298934000000,41;6750;195.0,127;29
data,1298934000000,41;4503;196.0,127;29
data,1298934000000,41;9476;197.0,127;29
data,1298934000000,41;5369;197.0,127;29
data,1298934000000,41;4503;198.0,127;29
data,1298934000000,41;6750;199.0,127;29
data,1298934000000,41;1525;200.0,127;29
data,1298934000000,41;1971;201.0,127;29
data,1298934000000,41;4503;202.0,127;29
data,1298934000000,41;1946;202.0,127;29
data,1298934000000,41;1973;202.0,127;29
data,1298934000000,41;10835;202.0,127;29
data,1298934000000,41;9476;203.0,127;29
data,1298934000000,41;6533;204.0,127;29
data,1298934000000,41;9476;205.0,127;29
data,1298934000000,41;4896;205.0,127;29
data,1298934000000,41;9809;205.0,127;29
data,1298934000000,41;2937;205.0,127;29
data,1298934000000,41;6304;205.0,127;29
data,1298934000000,41;10758;206.0,127;29
data,1298934000000,41;4503;207.0,127;29
data,1298934000000,41;9476;208.0,127;29
data,1298934000000,41;3848;208.0,127;29
data,1298934000000,41;1274;209.0,127;29
data,1298934000000,41;1274;210.0,127;29
data,1298934000000,41;3966;210.0,127;29
data,1298934000000,41;7151;211.0,127;29
data,1298934000000,41;4503;212.0,127;29
data,1298934000000,41;10758;213.0,127;29
data,1298934000000,41;1525;214.0,127;29
data,1298934000000,41;1525;215.0,127;29
data,1298934000000,41;10583;216.0,127;29
data,1298934000000,41;9476;217.0,127;29
data,1298934000000,41;1971;218.0,127;29
data,1298934000000,41;5314;219.0,127;29
data,1298934000000,41;4176;219.0,127;29
data,1304596429856,41;1124;219.0,127;29
data,1304596429049,41;2483;219.0,127;29
data,1304596429840,41;3061;219.0,127;29
data,1304596429340,41;8706;220.0,127;29
data,1304596429357,41;2459;221.0,127;29
data,1304596429273,41;5838;221.0,127;29
data,1304596429090,41;8173;222.0,127;29
data,1304596429027,41;3654;223.0,127;29
data,1304596429182,41;2961;223.0,127;29
data,1304596429124,41;3604;223.0,127;29
data,1304596429232,41;2909;223.0,127;29
data,1304596429074,41;4407;223.0,127;29
data,1304596429107,41;5551;223.0,127;29
data,1304596432786,41;2459;224.0,127;29
data,1304596432553,41;8104;224.0,127;29
data,1304596432678,41;8463;224.0,127;29
data,1304596432586,41;5297;224.0,127;29
data,1304596432770,41;8706;225.0,127;29
data,1304596432803,41;2726;225.0,127;29
data,1304596432645,41;1201;226.0,127;29
data,1304596432537,41;610;227.0,127;29
data,1304596432517,41;3654;228.0,127;29
data,1304596432720,41;7950;229.0,127;29
data,1304596433427,41;8173;230.0,127;29
data,1304596433585,41;10758;231.0,127;29
data,1304596433519,41;10988;231.0,127;29
data,1304596433535,41;1525;232.0,127;29
data,1304596433444,41;3428;232.0,127;29
data,1304596433477,41;6950;233.0,127;29
data,1304596433552,41;7950;234.0,127;29
data,1304596433461,41;6750;235.0,127;29
data,1304596433410,41;3654;236.0,127;29
data,1304596433569,41;7151;237.0,127;29
data,1304596433610,41;9476;238.0,127;29
data,1304596433502,41;4503;239.0,127;29
data,1304596433627,41;8973;239.0,127;29
data,1304596435600,41;116;239.0,127;29
data,1304596435733,41;11032;239.0,127;29
data,1304596435617,42;11037;239.0,127;29
data,1304596435533,42;3338;239.0,127;29
data,1304596435658,42;7950;240.0,127;29
data,1304596435708,42;8706;241.0,127;29
data,1304596435492,42;610;242.0,127;29
data,1304596436275,42;2274;242.0,127;29
data,1304596437731,42;6160;242.0,127;29
data,1304596437839,42;5369;242.0,127;29
data,1304596437806,42;6950;243.0,127;29
data,1304596437709,42;3654;244.0,127;29
data,1304596437773,42;5925;244.0,127;29
data,1304596437914,42;2341;244.0,127;29
data,1304596437823,42;4279;245.0,127;29
data,1304596438039,42;7950;246.0,127;29
data,1304596438097,42;2459;247.0,127;29
data,1304596438988,42;3654;248.0,127;29
data,1304596439121,42;8706;249.0,127;29
data,1304596439063,42;7950;250.0,127;29
data,1304596439030,42;7852;250.0,127;29
data,1304596439706,42;7950;251.0,127;29
data,1304596439046,42;6018;251.0,127;29
data,1304596439154,42;3191;251.0,127;29
data,1304596440312,42;3654;252.0,127;29
data,1304596440328,42;7950;253.0,127;29
data,1304596441769,42;8706;254.0,127;29
data,1304596441785,42;11108;254.0,127;29
data,1304596441752,42;7927;254.0,127;29
data,1304596443491,42;4503;255.0,127;29
data,1304596443467,42;6750;256.0,127;29
data,1304596443433,42;7950;257.0,127;29
data,1304596443398,42;3654;258.0,127;29
data,1304596443450,42;7714;258.0,127;29
data,1304596443416,42;6449;258.0,127;29
data,1304596443508,42;2459;259.0,127;29
data,1304596444469,42;5315;259.0,127;29
data,1304596444499,42;823;259.0,127;29
data,1304596444482,42;5314;260.0,127;29
data,1304596445832,42;9476;261.0,127;29
data,1304596445848,42;8706;262.0,127;29
data,1304596445790,42;5003;262.0,127;29
data,1304596447147,42;4483;263.0,127;29
data,1304596447130,42;3654;264.0,127;29
data,1304596447971,42;8173;265.0,127;29
data,1304596447107,42;4279;266.0,127;29
data,1304596447938,42;10835;266.0,127;29
data,1304596447197,42;7950;267.0,127;29
data,1304596447954,42;4483;268.0,127;29
data,1304596447988,42;1971;269.0,127;29
data,1304596447288,42;2459;270.0,127;29
data,1304596447164,42;5314;271.0,127;29
data,1304596448138,42;8706;272.0,127;29
data,1304596448046,42;2051;272.0,127;29
data,1304596448154,42;9428;272.0,127;29
data,1304596448096,42;10492;272.0,127;29
data,1304596448063,42;4503;273.0,127;29
data,1304596448121,42;10758;274.0,127;29
data,1304596448029,42;6750;275.0,127;29
data,1304596448079,42;779;275.0,127;29
data,1304596448712,42;610;276.0,127;29
data,1304596448013,42;1274;277.0,127;29
data,1304596449570,42;4483;278.0,127;29
data,1304596449669,42;2459;279.0,127;29
data,1304596449636,42;8706;280.0,127;29
data,1304596450735,42;509;280.0,127;29
data,1304596450723,42;4483;281.0,127;29
data,1304596450851,43;98;281.0,127;29
data,1304596450835,43;9476;282.0,127;29
data,1304596450793,43;69;282.0,127;29
data,1304596450244,43;4503;283.0,127;29
data,1304596450818,43;1166;284.0,127;29
data,1304596450190,43;1525;285.0,127;29
data,1304596450210,43;9476;286.0,127;29
data,1304596451393,43;2274;286.0,127;29
data,1304596453865,43;1971;287.0,127;29
data,1304596453832,44;8173;288.0,127;29
data,1304596453940,44;7008;288.0,127;29
data,1304596453973,44;5314;289.0,127;29
data,1304596453898,44;6013;289.0,127;29
data,1304596453815,44;6899;289.0,127;29
data,1304596453956,44;4279;290.0,127;29
data,1304596454023,44;7950;291.0,127;29
data,1304596454006,44;5214;291.0,127;29
data,1304596454065,44;2642;291.0,127;29
data,1304596455056,44;8173;292.0,127;29
data,1304596455088,44;7950;293.0,127;29
data,1304596455030,44;5314;294.0,127;29
data,1304596455014,44;10515;295.0,127;29
data,1304596455986,44;3654;296.0,127;29
data,1304596455072,44;7923;297.0,127;29
data,1304596455163,44;1933;297.0,127;29
data,1304596456096,44;11010;297.0,127;29
data,1304596456112,45;2459;298.0,127;29
data,1304596456021,45;11010;298.0,127;29
data,1304596456079,45;8706;299.0,127;29
data,1304596458131,45;3654;300.0,127;29
data,1304596458194,45;509;300.0,127;29
data,1304596458378,45;5314;301.0,127;29
data,1304596458393,45;7950;302.0,127;29
data,1304596458486,45;8706;303.0,127;29
data,1304596459127,45;7950;304.0,127;29
data,1304596459192,45;8706;305.0,127;29
data,1304596459079,46;3654;306.0,127;29
data,1304596459101,46;8304;306.0,127;29
data,1304596459209,46;2459;307.0,127;29
data,1304596459176,47;8334;307.0,127;29
data,1304596460233,47;6121;307.0,127;29
data,1304596460325,47;9742;307.0,127;29
data,1304596460341,47;1567;307.0,127;29
data,1304596460217,47;6950;308.0,127;29
data,1304596460266,47;4279;309.0,127;29
