New Run at  07/14/2017 15:41:53
, Time, RandomReward; Master_LCBIntervalReward; 
data,1259622000000,134;2033;899
data,1259622000000,134;10332;900
data,1259622000000,134;3885;900
data,1259622000000,134;11991;900
data,1259622000000,134;11251;901
data,1259622000000,134;10332;902
data,1259622000000,134;3377;902
data,1259622000000,134;3033;902
data,1259622000000,134;3014;903
data,1259622000000,134;1139;904
data,1259622000000,134;10332;905
data,1259622000000,134;9133;905
data,1259622000000,134;420;905
data,1259622000000,134;899;906
data,1259622000000,134;802;907
data,1259622000000,134;7378;908
data,1259622000000,134;8011;908
data,1259622000000,134;6604;908
data,1259622000000,134;7378;909
data,1259622000000,134;11693;909
data,1259622000000,134;10332;910
data,1259622000000,134;7378;911
data,1259622000000,134;7058;912
data,1259622000000,134;8164;913
data,1259622000000,134;2337;913
data,1259622000000,134;9350;914
data,1259622000000,134;4945;914
data,1259622000000,134;7378;915
data,1259622000000,134;10923;915
data,1259622000000,134;11184;915
data,1259622000000,134;7200;915
data,1259622000000,134;802;916
data,1259622000000,134;7473;916
data,1259622000000,134;9403;916
data,1259622000000,134;8589;916
data,1259622000000,134;1499;916
data,1259622000000,134;2105;917
data,1259622000000,134;802;918
data,1272664800000,134;4370;918
data,1272664800000,134;516;919
data,1272664800000,135;516;920
data,1272664800000,135;516;921
data,1272664800000,135;516;922
data,1296514800000,135;96;922
data,1296514800000,135;7074;922
data,1296514800000,135;3122;922
data,1296514800000,135;9093;922
data,1296514800000,135;2663;922
data,1296514800000,135;113;922
data,1296514800000,136;3617;922
data,1296514800000,136;4561;922
data,1296514800000,136;6412;922
data,1296514800000,136;12477;922
data,1296514800000,136;5943;923
data,1296514800000,136;552;924
data,1296514800000,136;5659;925
data,1296514800000,136;10239;926
data,1296514800000,136;1242;926
data,1296514800000,136;9608;926
data,1296514800000,136;5409;926
data,1296514800000,136;11269;926
data,1296514800000,136;1543;927
data,1296514800000,136;6803;927
data,1296514800000,136;9825;927
data,1296514800000,136;3430;927
data,1296514800000,136;4559;928
data,1296514800000,136;859;928
data,1296514800000,136;7737;928
data,1296514800000,136;11438;928
data,1296514800000,136;9702;928
data,1296514800000,136;1320;928
data,1296514800000,137;398;928
data,1296514800000,137;12149;929
data,1296514800000,137;3293;929
data,1296514800000,137;3579;930
data,1296514800000,137;6220;930
data,1296514800000,137;6814;931
data,1296514800000,137;7117;932
data,1296514800000,138;6679;933
data,1296514800000,138;8933;934
data,1296514800000,138;6878;934
data,1296514800000,138;4252;934
data,1296514800000,138;2565;935
data,1296514800000,138;4890;936
data,1296514800000,138;4553;937
data,1296514800000,138;6837;937
data,1296514800000,138;10489;937
data,1296514800000,138;1642;937
data,1296514800000,138;7552;938
data,1296514800000,138;9825;938
data,1296514800000,138;993;939
data,1296514800000,138;3284;939
data,1296514800000,138;2210;939
data,1296514800000,138;855;939
data,1296514800000,138;3664;940
data,1296514800000,138;2707;940
data,1296514800000,138;5674;941
data,1296514800000,138;8976;941
data,1296514800000,138;2559;941
data,1296514800000,138;10077;941
data,1296514800000,138;5035;941
data,1296514800000,138;8989;941
data,1296514800000,138;11109;941
data,1296514800000,138;9317;942
data,1296514800000,138;4597;942
data,1296514800000,138;7230;943
data,1296514800000,138;8093;944
data,1296514800000,138;3746;944
data,1296514800000,138;7781;944
data,1296514800000,138;804;944
data,1296514800000,138;7175;944
data,1296514800000,138;4933;945
data,1296514800000,138;9347;946
data,1296514800000,138;2616;946
data,1296514800000,138;3838;947
data,1296514800000,138;3512;948
data,1296514800000,138;6181;948
data,1296514800000,138;1621;949
data,1296514800000,138;4058;950
data,1296514800000,138;5912;950
data,1296514800000,138;4962;950
data,1296514800000,138;4536;951
data,1296514800000,138;5779;952
data,1296514800000,138;6902;952
data,1296514800000,138;1680;953
data,1296514800000,138;6022;953
data,1296514800000,138;4055;953
data,1296514800000,138;2111;954
data,1296514800000,138;1126;955
data,1296514800000,138;4189;956
data,1296514800000,138;246;957
data,1296514800000,138;5025;958
data,1296514800000,138;229;959
data,1296514800000,138;612;960
data,1296514800000,138;12481;961
data,1296514800000,138;11179;961
data,1296514800000,138;3673;961
data,1296514800000,138;7439;962
data,1296514800000,138;11035;963
data,1296514800000,138;506;964
data,1296514800000,138;6229;964
data,1296514800000,138;1983;964
data,1296514800000,138;1315;965
data,1296514800000,138;8598;965
data,1296514800000,138;1969;965
data,1296514800000,138;11201;965
data,1296514800000,138;316;965
data,1296514800000,138;10894;965
data,1296514800000,138;5377;966
data,1296514800000,139;5801;967
data,1296514800000,139;7783;967
data,1296514800000,139;10401;968
data,1296514800000,139;4202;969
data,1296514800000,139;5740;969
data,1296514800000,139;1400;969
data,1296514800000,139;7171;969
data,1296514800000,139;10249;970
data,1296514800000,139;8683;971
data,1296514800000,139;8576;971
data,1296514800000,139;12345;971
data,1296514800000,139;2794;971
data,1296514800000,139;5409;971
data,1296514800000,139;6789;971
data,1296514800000,139;11605;972
data,1296514800000,139;4700;973
data,1296514800000,139;2399;973
data,1296514800000,139;1767;973
data,1296514800000,139;4330;973
data,1296514800000,140;1689;973
data,1296514800000,140;1229;973
data,1296514800000,141;2062;974
data,1296514800000,141;6444;974
data,1296514800000,141;7883;974
data,1296514800000,141;203;975
data,1296514800000,141;855;975
data,1296514800000,141;7566;976
data,1296514800000,141;1065;977
data,1296514800000,141;981;977
data,1296514800000,141;12470;978
data,1296514800000,141;8151;978
data,1296514800000,141;2858;978
data,1296514800000,141;0;979
data,1296514800000,141;9927;979
data,1296514800000,141;3185;979
data,1296514800000,141;6678;980
data,1296514800000,141;5207;981
data,1296514800000,141;12487;982
data,1296514800000,141;628;982
data,1296514800000,141;3367;982
data,1296514800000,141;4336;983
data,1296514800000,141;11232;983
data,1296514800000,141;3934;983
data,1296514800000,141;10263;984
data,1296514800000,141;6761;984
data,1296514800000,141;9437;984
data,1296514800000,142;1869;984
data,1296514800000,142;10861;985
data,1296514800000,142;5114;985
data,1296514800000,142;5715;985
data,1296514800000,142;2207;986
data,1296514800000,142;1564;986
data,1296514800000,142;6081;986
data,1296514800000,142;18;987
data,1296514800000,142;5768;987
data,1296514800000,142;3578;987
data,1296514800000,142;10000;987
data,1296514800000,142;7498;988
data,1296514800000,142;1778;988
data,1296514800000,142;1041;988
data,1296514800000,142;6387;988
data,1296514800000,143;6962;989
data,1296514800000,143;7164;989
data,1296514800000,143;4074;989
data,1296514800000,143;1767;989
data,1296514800000,144;9471;989
data,1296514800000,144;2269;990
data,1296514800000,144;2272;990
data,1296514800000,144;10361;991
data,1296514800000,144;5630;992
data,1296514800000,144;3424;993
data,1296514800000,144;7586;993
data,1296514800000,144;306;994
data,1296514800000,144;6456;995
data,1296514800000,144;9494;996
data,1296514800000,144;8734;996
data,1296514800000,144;3266;996
data,1296514800000,144;4813;997
data,1296514800000,144;3134;997
data,1296514800000,144;12363;997
data,1296514800000,144;6353;998
data,1296514800000,144;7837;999
data,1296514800000,144;3405;1000
data,1296514800000,144;1058;1001
data,1296514800000,144;6124;1001
data,1296514800000,144;3047;1001
data,1296514800000,144;5552;1002
data,1296514800000,144;7231;1003
data,1296514800000,144;778;1004
data,1296514800000,144;1564;1004
data,1296514800000,144;8009;1004
data,1296514800000,144;6301;1005
data,1296514800000,144;2704;1005
data,1296514800000,144;12167;1005
data,1296514800000,144;9422;1006
data,1296514800000,144;12374;1007
data,1296514800000,144;6588;1007
data,1296514800000,144;2256;1007
data,1296514800000,144;2136;1008
data,1296514800000,144;11524;1008
data,1296514800000,144;6411;1009
data,1296514800000,144;5762;1010
data,1296514800000,144;10208;1010
data,1296514800000,144;1191;1010
data,1296514800000,144;1869;1010
data,1296514800000,144;2350;1010
data,1296514800000,144;9983;1011
data,1296514800000,144;9280;1012
data,1296514800000,144;9468;1012
data,1296514800000,144;3673;1012
data,1296514800000,144;11493;1013
data,1296514800000,144;7525;1013
data,1296514800000,145;11927;1014
data,1296514800000,145;6622;1015
data,1296514800000,145;2431;1015
data,1296514800000,145;5875;1016
data,1296514800000,145;6705;1016
data,1296514800000,145;8521;1017
data,1296514800000,145;3233;1018
data,1296514800000,145;4544;1018
data,1296514800000,145;444;1018
data,1296514800000,145;827;1019
data,1296514800000,146;11930;1019
data,1296514800000,146;4615;1019
data,1296514800000,146;11066;1019
data,1296514800000,146;6878;1019
data,1296514800000,146;3250;1019
data,1296514800000,146;6887;1020
data,1296514800000,146;2844;1021
data,1296514800000,146;1285;1022
data,1296514800000,146;5498;1023
data,1296514800000,146;11630;1024
data,1296514800000,146;5971;1024
data,1296514800000,146;6431;1024
data,1296514800000,146;9763;1025
data,1296514800000,146;10376;1026
data,1296514800000,147;336;1026
data,1296514800000,147;1864;1026
data,1296514800000,147;9217;1026
data,1296514800000,147;8027;1027
data,1296514800000,147;3292;1027
data,1296514800000,147;7088;1028
data,1296514800000,147;8947;1029
data,1296514800000,147;5139;1029
data,1296514800000,147;6588;1029
data,1296514800000,147;9653;1030
data,1296514800000,147;2468;1030
data,1296514800000,147;8418;1030
data,1296514800000,147;1688;1031
data,1296514800000,147;10871;1032
data,1296514800000,147;5251;1033
data,1296514800000,147;2210;1033
data,1296514800000,147;6444;1033
data,1296514800000,147;6302;1033
data,1296514800000,147;12421;1034
data,1296514800000,147;9548;1034
data,1296514800000,147;3860;1034
data,1296514800000,147;139;1034
data,1296514800000,147;8976;1034
data,1296514800000,147;7523;1035
data,1296514800000,147;6823;1036
data,1296514800000,147;11720;1037
data,1296514800000,147;6665;1038
data,1296514800000,147;10121;1038
data,1296514800000,147;12267;1038
data,1296514800000,147;4959;1039
data,1296514800000,147;1689;1039
data,1296514800000,147;10196;1039
data,1296514800000,147;6736;1039
data,1296514800000,147;9284;1039
data,1298934000000,147;12340;1040
data,1298934000000,147;11699;1040
data,1298934000000,147;5601;1040
data,1298934000000,147;7406;1040
data,1298934000000,148;4327;1041
data,1298934000000,148;2218;1041
data,1298934000000,148;3566;1041
data,1298934000000,148;6233;1041
data,1298934000000,148;1933;1041
data,1298934000000,148;4171;1041
data,1298934000000,148;5045;1041
data,1298934000000,148;2256;1041
data,1298934000000,148;4962;1041
data,1298934000000,148;10926;1041
data,1298934000000,148;3367;1041
data,1298934000000,148;4706;1041
data,1298934000000,148;6675;1042
data,1298934000000,148;3500;1042
data,1298934000000,148;1864;1042
data,1298934000000,148;12256;1042
data,1298934000000,148;10229;1042
data,1298934000000,148;7716;1043
data,1298934000000,148;1895;1043
data,1298934000000,148;6300;1043
data,1298934000000,148;6922;1044
data,1298934000000,148;9290;1044
data,1298934000000,148;11642;1045
data,1298934000000,148;9850;1045
data,1298934000000,148;1591;1045
data,1298934000000,148;6724;1046
data,1298934000000,148;9217;1046
data,1298934000000,149;566;1046
data,1298934000000,149;8364;1046
data,1298934000000,149;6131;1046
data,1298934000000,149;2265;1046
data,1298934000000,149;9351;1046
data,1298934000000,149;8689;1046
data,1298934000000,149;6472;1046
data,1298934000000,149;6820;1047
data,1298934000000,149;2237;1047
data,1298934000000,149;7677;1047
data,1298934000000,149;1949;1047
data,1298934000000,149;9966;1048
data,1298934000000,149;10459;1048
data,1298934000000,149;3755;1048
data,1298934000000,149;1528;1049
data,1298934000000,149;10804;1050
data,1298934000000,149;10615;1050
data,1298934000000,149;11679;1051
data,1298934000000,149;3945;1052
data,1298934000000,150;1020;1053
data,1298934000000,150;10602;1053
data,1298934000000,150;2927;1054
data,1298934000000,151;8637;1054
data,1298934000000,151;7430;1054
data,1298934000000,151;11907;1055
data,1298934000000,151;7605;1056
data,1298934000000,151;1302;1057
data,1298934000000,151;7735;1058
data,1298934000000,151;4330;1058
data,1298934000000,151;10602;1058
data,1298934000000,151;4856;1058
data,1298934000000,151;256;1058
data,1298934000000,151;7744;1058
data,1298934000000,151;7775;1059
data,1298934000000,151;10707;1059
data,1298934000000,151;10756;1060
data,1298934000000,152;3764;1060
data,1298934000000,152;8535;1060
data,1298934000000,152;888;1060
data,1298934000000,152;5070;1060
data,1298934000000,152;9190;1061
data,1298934000000,152;7812;1062
data,1298934000000,152;9652;1062
data,1298934000000,152;336;1062
data,1304597041988,152;4962;1062
data,1304597042740,152;5977;1062
data,1304597042877,152;10894;1062
data,1304597042862,152;5859;1062
data,1304597047029,152;5069;1063
data,1304597047039,152;3566;1063
data,1304597047131,152;8983;1063
data,1304597047058,152;11784;1063
data,1304597047097,152;11465;1063
data,1304597047083,153;5692;1063
data,1304597054272,153;3100;1064
data,1304597055250,153;10528;1065
data,1304597057798,153;6022;1065
data,1304597059204,153;11262;1066
data,1304597061402,153;2218;1066
data,1304597064682,153;8859;1066
data,1304597066255,153;10979;1066
data,1304597068262,153;7677;1066
data,1149112800000,153;1528;1067
data,1149112800000,153;1744;1068
data,1149112800000,153;757;1069
data,1149112800000,154;6922;1070
data,1149112800000,154;8416;1071
data,1149112800000,154;757;1072
data,1149112800000,154;7754;1072
data,1149112800000,154;6922;1073
data,1149112800000,154;757;1074
data,1159653600000,154;1024;1074
data,1177970400000,154;1302;1075
data,1177970400000,154;1302;1076
data,1180648800000,154;2062;1077
data,1180648800000,154;8011;1077
data,1180648800000,154;1302;1078
data,1180648800000,154;1302;1079
data,1180648800000,154;6724;1080
data,1180648800000,154;721;1080
data,1180648800000,154;9771;1081
data,1180648800000,154;2927;1082
data,1180648800000,154;3014;1083
data,1180648800000,154;10856;1084
data,1180648800000,154;1088;1084
data,1180648800000,154;8416;1085
data,1180648800000,154;888;1086
data,1180648800000,154;516;1087
data,1180648800000,154;3014;1088
data,1180648800000,154;1709;1089
data,1180648800000,154;10756;1090
data,1180648800000,154;11519;1091
data,1180648800000,154;10602;1092
data,1180648800000,154;10756;1093
data,1180648800000,154;2927;1094
data,1180648800000,154;2062;1095
data,1180648800000,154;10008;1095
data,1180648800000,154;2062;1096
data,1180648800000,154;516;1097
data,1180648800000,154;9141;1098
data,1180648800000,154;4327;1099
data,1180648800000,154;0;1100
data,1180648800000,154;8435;1101
data,1180648800000,154;5593;1101
data,1180648800000,154;6724;1102
data,1191189600000,154;10626;1103
data,1191189600000,154;7379;1103
data,1191189600000,154;1265;1104
data,1191189600000,154;4771;1105
data,1191189600000,154;9653;1106
data,1191189600000,154;10815;1106
