New Run at  07/14/2017 15:34:22
, Time, RandomReward; Master_ActiveReward; 
data,1228086000000,2654;7094;20295
data,1228086000000,2654;8350;20295
data,1228086000000,2654;5351;20295
data,1228086000000,2654;11334;20295
data,1228086000000,2654;4234;20295
data,1228086000000,2654;12152;20295
data,1228086000000,2654;5546;20295
data,1228086000000,2654;7179;20295
data,1228086000000,2654;5672;20295
data,1228086000000,2654;12426;20295
data,1228086000000,2654;5805;20295
data,1228086000000,2654;11970;20295
data,1228086000000,2654;9310;20295
data,1228086000000,2654;72;20295
data,1238536800000,2654;1393;20295
data,1238536800000,2654;10745;20295
data,1201820400000,2654;9047;20296
data,1201820400000,2654;2594;20297
data,1201820400000,2654;6140;20297
data,1201820400000,2654;8839;20297
data,1204326000000,2654;10093;20297
data,1204326000000,2654;9245;20297
data,1204326000000,2654;8786;20298
data,1204326000000,2654;4827;20298
data,1204326000000,2654;7411;20298
data,1204326000000,2654;12170;20299
data,1204326000000,2655;714;20299
data,1204326000000,2655;980;20299
data,1204326000000,2656;8135;20300
data,1204326000000,2656;4937;20300
data,1204326000000,2656;1325;20300
data,1204326000000,2656;3813;20300
data,1204326000000,2656;2219;20300
data,1204326000000,2656;3370;20300
data,1204326000000,2656;6993;20301
data,1204326000000,2656;9705;20301
data,1204326000000,2656;8544;20301
data,1204326000000,2656;1322;20302
data,1204326000000,2656;2658;20302
data,1204326000000,2657;724;20302
data,1204326000000,2657;4750;20302
data,1204326000000,2657;11730;20302
data,1204326000000,2657;5231;20302
data,1204326000000,2657;7231;20303
data,1204326000000,2657;6589;20303
data,1204326000000,2657;441;20304
data,1204326000000,2657;4815;20304
data,1204326000000,2657;4171;20305
data,1204326000000,2657;2523;20305
data,1204326000000,2657;4966;20305
data,1204326000000,2657;4171;20306
data,1204326000000,2657;2594;20307
data,1204326000000,2657;11192;20307
data,1204326000000,2658;8171;20308
data,1204326000000,2659;4250;20309
data,1204326000000,2659;6889;20310
data,1204326000000,2659;7231;20311
data,1204326000000,2659;910;20312
data,1204326000000,2659;5210;20312
data,1204326000000,2659;4412;20312
data,1204326000000,2659;10227;20313
data,1204326000000,2659;5092;20314
data,1204326000000,2659;8749;20315
data,1204326000000,2659;4190;20316
data,1204326000000,2659;2374;20316
data,1204326000000,2659;3039;20316
data,1204326000000,2659;6993;20317
data,1204326000000,2659;9228;20317
data,1204326000000,2659;1495;20317
data,1204326000000,2659;9833;20317
data,1204326000000,2659;3836;20317
data,1204326000000,2659;3105;20317
data,1204326000000,2659;4443;20317
data,1204326000000,2659;5092;20318
data,1204326000000,2659;7704;20318
data,1209592800000,2659;7396;20319
data,1209592800000,2659;8786;20320
data,1209592800000,2659;5672;20320
data,1209592800000,2659;8786;20321
data,1209592800000,2660;10669;20321
data,1209592800000,2660;5249;20321
data,1209592800000,2660;283;20321
data,1209592800000,2660;2975;20321
data,1209592800000,2660;1901;20321
data,1209592800000,2660;10898;20322
data,1209592800000,2660;8786;20323
data,1209592800000,2660;11059;20323
data,1209592800000,2660;6140;20323
data,1212271200000,2660;7050;20324
data,1217541600000,2660;8263;20325
data,1220220000000,2661;10822;20326
data,1220220000000,2661;4483;20326
data,1220220000000,2661;5033;20327
data,1220220000000,2661;11019;20327
data,1220220000000,2661;1790;20327
data,1220220000000,2661;8263;20328
data,1220220000000,2661;5092;20329
data,1220220000000,2662;11933;20329
data,1220220000000,2662;7231;20330
data,1220220000000,2662;7950;20331
data,1220220000000,2662;7416;20331
data,1220220000000,2662;4387;20331
data,1220220000000,2662;3910;20332
data,1220220000000,2662;10898;20333
data,1220220000000,2662;3874;20333
data,1220220000000,2662;144;20333
data,1220220000000,2662;8263;20334
data,1220220000000,2662;1307;20334
data,1220220000000,2662;7050;20335
data,1220220000000,2662;5506;20336
data,1220220000000,2662;5092;20337
data,1220220000000,2662;8638;20337
data,1220220000000,2662;5092;20338
data,1220220000000,2662;9245;20338
data,1220220000000,2662;8614;20338
data,1220220000000,2662;7231;20339
data,1220220000000,2662;1536;20339
data,1220220000000,2662;3154;20340
data,1220220000000,2662;7730;20341
data,1220220000000,2662;10171;20341
data,1220220000000,2662;3059;20341
data,1222812000000,2662;11286;20341
data,1222812000000,2662;7302;20341
data,1222812000000,2662;6680;20341
data,1222812000000,2662;12241;20341
data,1222812000000,2662;5033;20342
data,1222812000000,2662;7830;20343
data,1222812000000,2662;7753;20344
data,1222812000000,2662;5249;20344
data,1222812000000,2662;9496;20345
data,1222812000000,2662;1302;20345
data,1222812000000,2662;8402;20346
data,1222812000000,2662;1325;20346
data,1222812000000,2662;8069;20346
data,1222812000000,2662;1438;20346
data,1222812000000,2662;2174;20347
data,1222812000000,2662;1776;20347
data,1222812000000,2662;7554;20347
data,1222812000000,2662;292;20347
data,1222812000000,2662;7753;20348
data,1222812000000,2662;3626;20349
data,1222812000000,2662;910;20350
data,1222812000000,2663;7830;20351
data,1222812000000,2663;12170;20352
data,1222812000000,2663;7611;20352
data,1222812000000,2663;1252;20352
data,1225494000000,2663;5831;20352
data,1225494000000,2663;2873;20352
data,1225494000000,2663;7753;20353
data,1225494000000,2663;10420;20353
data,1225494000000,2663;7915;20353
data,1225494000000,2663;12065;20353
data,1225494000000,2663;8786;20354
data,1225494000000,2663;9047;20355
data,1225494000000,2663;872;20355
data,1225494000000,2663;10942;20356
data,1225494000000,2664;4428;20356
data,1225494000000,2664;11952;20356
data,1225494000000,2664;11094;20356
data,1225494000000,2664;8749;20357
data,1225494000000,2664;915;20357
data,1225494000000,2664;8680;20357
data,1225494000000,2664;6993;20358
data,1225494000000,2664;8786;20359
data,1225494000000,2664;910;20360
data,1225494000000,2664;6889;20361
data,1225494000000,2664;8749;20362
data,1225494000000,2664;7050;20363
data,1225494000000,2664;9940;20363
data,1225494000000,2664;9119;20364
data,1225494000000,2664;6193;20364
data,1225494000000,2664;9047;20365
data,1225494000000,2664;7611;20365
data,1225494000000,2664;11378;20365
data,1225494000000,2664;8374;20365
data,1225494000000,2664;11811;20365
data,1225494000000,2664;8402;20366
data,1225494000000,2664;11858;20366
data,1225494000000,2664;2674;20366
data,1225494000000,2664;3352;20366
data,1225494000000,2664;8749;20367
data,1225494000000,2664;1319;20367
data,1225494000000,2664;8749;20368
data,1225494000000,2664;763;20368
data,1225494000000,2664;1887;20368
data,1225494000000,2664;10827;20368
data,1225494000000,2664;1063;20368
data,1225494000000,2664;6433;20369
data,1225494000000,2664;8786;20370
data,1225494000000,2664;12249;20370
data,1228086000000,2664;2374;20370
data,1228086000000,2664;5092;20371
data,1228086000000,2664;411;20371
data,1228086000000,2664;2190;20372
data,1228086000000,2664;12392;20372
